0,woman,man,sex,male,marriage,female,young,gay,gender,girl
1,word,understand,term,point,language,refer,describe,agree,clear,explain
2,lose,run,good,long,exercise,time,body,day,weight,gain
3,wear,office,picture,eye,face,photo,hair,image,make,put
4,gun,kill,people,animal,death,violence,control,carry,shoot,murder
5,play,game,team,sport,player,win,great,fan,football,world
6,issue,question,answer,point,important,matter,discussion,agree,give,concern
7,trump,republican,candidate,gop,debate,party,run,bush,donald_trump,president
8,science,br,climate,scientist,climate_change,earth,change,planet,rise,show
9,amp,remember,guess,fill,nice,today,list,puzzle,horse,hear
10,br,watch,org_wiki,en_wikipedia,target_https,title_https,www_youtube,href_https,dear,btw
11,make,good,give,sense,decision,point,great,thing,chance,difference
12,money,tax,pay,government,spend,fund,dollar,income,cut,benefit
13,economic,economy,china,market,trade,growth,chinese,policy,feed,free
14,government,public,security,information,private,national,protect,secret,official,record
15,isis,attack,fight,israel,muslim,group,terrorist,war,jewish,threat
16,read,article,write,book,author,comment,find,interesting,piece,writer
17,school,student,college,education,high,teacher,teach,university,public,class
18,greece,greek,debt,bank,germany,german,europe,money,loan,euro
19,water,land,grow,california,area,farm,farmer,place,clean,plant
20,check,internet,service,phone,free,computer,call,technology,ad,travel
21,power,energy,resource,oil,environment,industry,system,produce,create,waste
22,city,place,new_york,local,nyc,area,street,building,build,town
23,year,time,long,ago,month,start,age,back,past,early
24,back,line,head,hand,leave,big,side,hold,turn,give
25,conservative,liberal,russia,leave,wing,political,anti,russian,putin,progressive
26,police,crime,officer,cop,shoot,criminal,case,stop,arrest,charge
27,poor,live,people,home,house,rich,move,class,middle_class,poverty
28,care,health,cost,insurance,pay,system,plan,provide,healthcare,service
29,show,watch,movie,tv,character,music,play,film,art,funny
30,time,comment,medium,story,news,nyt,report,article,post,read
31,black,white,race,racism,racist,people,group,community,racial,african
32,human,society,social,culture,individual,nature,form,modern,cultural,moral
33,br,gt,dd,ergo,gt_gt,albert_einstein,nope,prod,ter,crock
34,job,work,worker,pay,employee,wage,company,hire,union,labor
35,problem,real,part,solution,big,issue,fix,solve,face,address
36,business,company,buy,sell,profit,corporation,money,big,price,product
37,life,love,live,die,friend,heart,dog,death,happy,save
38,br,http_www,target,href_http,title,article,www,http,org,news
39,people,thing,lot,person,make,live,understand,kind,place,talk
40,change,policy,fail,result,failure,goal,continue,effort,lead,support
41,lie,call,hear,truth,speak,talk,speech,hate,listen,free
42,country,world,citizen,nation,usa,europe,immigrant,illegal,border,immigration
43,american,america,history,country,great,nation,today,freedom,united_state,french
44,good,thing,bad,idea,guy,lot,pretty,make,sound,stupid
45,law,state,rule,court,legal,case,constitution,texas,pass,decision
46,political,power,interest,politician,democracy,public,leader,control,system,member
47,vote,republican,president,obama,democrat,party,election,clinton,democratic,voter
48,war,deal,iran,military,iraq,obama,agreement,nuclear,president,bomb
49,drug,patient,doctor,medical,treatment,cancer,disease,risk,treat,pain
50,time,day,work,week,hour,spend,leave,night,wait,stay
51,study,base,evidence,show,research,result,fact,find,analysis,group
52,choice,life,abortion,woman,choose,support,make,pro,baby,force
53,food,eat,add,make,drink,recipe,sugar,cook,restaurant,serve
54,state,flag,war,south,history,slavery,fight,civil,southern,confederate_flag
55,work,hard,learn,experience,find,good,career,life,understand,lesson
56,world,hope,end,future,rest,move,continue,great,step,bring
57,high,number,rate,low,increase,population,level,large,average,small
58,fact,claim,wrong,argument,point,reason,view,agree,simply,base
59,child,family,parent,kid,young,mother,father,age,friend,adult
60,action,blame,act,risk,responsibility,responsible,behavior,consequence,hold,accept
61,mr,respect,deserve,shame,call,lack,stand,show,hero,insult
62,stop,drive,car,happen,time,start,put,give,turn,break
63,religion,religious,prison,church,christian,god,system,justice,judge,crime
64,feel,fear,person,understand,find,feeling,express,mind,comment,reaction
