0,state,law,government,rule,court,legal,citizen,decision,pass,case
1,money,business,buy,big,market,company,make,sell,price,profit
2,br,dear,note,btw,mark,follow,tom,aka,ps,con
3,people,make,good,thing,bad,lot,idea,sense,happen,reason
4,br,amp,http_www,target,href_http,title,science,www,http,datum
5,people,gun,kill,stop,control,fear,death,act,violence,blame
6,question,call,talk,hear,answer,guy,word,give,thing,speak
7,year,time,long,problem,change,number,ago,term,start,today
8,republican,vote,trump,party,candidate,democrat,gop,president,run,election
9,black,white,american,race,people,history,flag,racism,racist,south
10,drug,patient,doctor,medical,risk,care,health,treatment,study,die
11,deal,obama,president,iran,support,israel,congress,agreement,give,nuclear
12,child,family,life,parent,live,kid,abortion,age,young,bear
13,great,watch,show,play,movie,character,love,story,remember,music
14,country,american,world,america,china,nation,citizen,trade,government,usa
15,war,fight,military,iraq,isis,russia,force,world,history,country
16,school,high,student,education,college,public,learn,class,teacher,teach
17,pay,tax,cost,care,health,poor,system,increase,income,low
18,woman,man,sex,male,make,young,female,girl,wear,person
19,work,job,worker,pay,employee,company,wage,union,hard,low
20,live,city,place,water,area,house,home,move,build,new_york
21,article,read,comment,write,time,find,book,post,author,piece
22,show,medium,time,lie,news,story,truth,debate,real,report
23,day,time,back,run,car,drive,week,wait,walk,line
24,feel,life,love,hope,find,lose,experience,understand,live,end
25,issue,problem,political,social,policy,address,important,real,power,change
26,society,religious,religion,freedom,church,christian,belief,moral,god,culture
27,human,world,population,animal,grow,resource,live,environment,dog,future
28,greece,greek,debt,economy,government,economic,money,bank,europe,germany
29,game,play,eat,food,make,team,add,good,sport,player
30,fact,point,conservative,liberal,base,wrong,claim,argument,side,view
31,police,crime,case,criminal,system,officer,justice,cop,charge,prison
