0,state,cost,care,system,plan,provide,health_care,service,free,insurance
1,police,crime,criminal,cop,case,officer,prison,victim,stop,charge
2,show,watch,tv,movie,hear,eye,music,great,listen,funny
3,day,time,hour,week,work,check,wait,call,sit,find
4,water,science,earth,climate_change,scientist,planet,energy,climate,oil,land
5,government,public,give,information,trust,national,security,datum,personal,record
6,conservative,liberal,religion,religious,freedom,anti,group,christian,church,god
7,woman,man,abortion,sex,male,girl,female,wear,gender,body
8,drug,doctor,patient,risk,study,medical,treatment,research,health,die
9,article,time,read,comment,story,news,nyt,report,medium,write
10,world,great,end,history,today,future,lose,hope,continue,lead
11,school,education,student,college,high,public,teacher,teach,work,learn
12,fact,point,wrong,claim,make,argument,base,reason,evidence,side
13,law,state,rule,court,legal,case,decision,pass,congress,act
14,year,time,long,back,ago,start,happen,month,stop,day
15,people,feel,person,find,love,talk,experience,understand,life,thing
16,problem,issue,real,change,solution,part,address,focus,important,situation
17,american,country,america,world,nation,citizen,usa,united_state,million,immigrant
18,word,read,book,write,ms,sound,find,story,writer,mind
19,war,fight,force,russia,military,attack,thousand,russian,west,send
20,city,live,place,car,house,home,drive,build,move,area
21,greece,greek,debt,bank,germany,country,money,government,europe,german
22,child,family,life,parent,kid,live,young,age,home,mother
23,people,poor,work,aos,live,make,aot,hard,ai,good
24,call,lie,guy,truth,thing,stupid,expect,kind,shame,folk
25,deal,iran,war,iraq,israel,isis,obama,agreement,nuclear,bomb
26,economic,rate,market,low,high,increase,economy,china,price,growth
27,human,society,life,social,individual,culture,change,part,form,difference
28,make,good,thing,bad,idea,give,lot,choice,happen,sense
29,job,work,business,company,worker,pay,employee,corporation,union,wage
30,play,game,team,run,good,sport,big,player,win,head
31,question,answer,number,point,suggest,give,explain,follow,response,simple
32,food,eat,make,buy,animal,dog,exercise,product,drink,healthy
33,political,support,policy,politician,leave,politic,position,party,sander,democracy
34,people,gun,kill,stop,control,death,fear,violence,hand,shoot
35,republican,vote,trump,president,candidate,party,obama,gop,democrat,run
36,black,white,race,flag,racist,people,racism,south,american,slavery
37,pay,money,tax,spend,government,dollar,income,buy,fund,benefit
