0,shot,young,schedule,son,friend,great,shoot,daughter,recommend,boy
1,life,live,mother,long,save,kind,month,bear,heart,sister
2,year,water,live,natural,control,healthy,part,condition,affect,discussion
3,person,society,claim,important,news,term,subject,individual,stupid,ill
4,child,polio,disease,childhood,rubella,suffer,shingle,measles_mump,die,diphtheria
5,vaccination,epidemic,childhood,effect,exist,today,america,past,rise,population
6,support,wrong,pay,good,single,turn,anti_vaxxer,lot,play,man
7,article,people,time,put,read,find,interest,recently,dangerous,part
8,problem,question,stop,find,make,people,time,science,sense,place
9,anti_vaxxer,http_www,read,understand,medium,fact,bill,begin,cdc_gov,late
10,vaccine,give,year,age,concern,number,understand,concerned,compare,immunization
11,vaccine,death,side_effect,reaction,adverse,smallpox,disability,decline,multiple,population
12,safe,vaccine,prove,effective,harm,lead,vaccin,symptom,imagine,antibiotic
13,human,develop,aluminum,development,continue,effect,researcher,big_pharma,dog,instance
14,vaccine,government,million,injury,damage,manufacturer,big_pharma,court,mention,sue
15,good,call,scientific,side,hear,expert,ignore,kennedy,reason,bruni
16,autism,evidence,vaccination,develop,vaccine,scientific,knowledge,link,disorder,group
17,immune_system,virus,vaccine,disease,body,infant,antibody,expose,entire,bacteria
18,cdc,mmr,report,statement,record,regard,post,large,document,outcome
19,vaccine,give,public_health,baby,preventable_diseas,suppose,hepatitis,dear,jane,prevent
20,vaccine,scientist,doctor,create,aos,aot,due,test,virus,years_ago
21,argument,point,attack,increase,provide,real,present,environment,group,class
22,make,feel,scientist,money,vaccine,decision,happen,easy,end,even_though
23,rate,high,cancer,nation,result,country,accord,list,bear,low
24,child,law,vaccinate,reason,california,pass,protect,state,mandate,healthy
25,disease,prevent,medicine,cure,spread,due,infection,worry,treat,future
26,die,day,family,world,death,watch,rest,hour,follow,previous
27,vaccination,protect,real,wait,order,agree,refuse,world,endanger,intervention
28,public,state,choice,force,product,government,matter,lie,program,truth
29,cost,adult,time,profit,industry,market,free,measure,include,sell
30,study,show,link,result,datum,publish,journal,author,note,effectiveness
31,fight,thousand,accept,war,true,reason,book,ai,fear,religious
32,illness,vaccinate,immunity,pertussis,baby,hope,today,provide,share,proof
33,risk,vaccine,small,number,benefit,put,fear,end,expose,avoid
34,polio,year,africa,case,country,health,people,kill,area,report
35,anti,science,crowd,climate_change,evidence,base,point,conspiracy,column,doubt
36,food,safety,eat,require,grow,process,diet,label,environmental,chemical
37,good,drug,change,work,physician,company,job,mind,education,connection
38,health,care,medical,doctor,system,patient,treatment,medication,insurance,pay
39,thing,big,bad,policy,ignorance,point,involve,word,debate,impossible
40,american,time,liberal,bring,country,poor,threat,check,trump,claim
41,child,parent,vaccinate,vaccinated,refuse,choose,herd,large,avoid,infectious_diseas
42,kid,school,home,sick,parent,test,require,low,opt,vaccinate
43,issue,leave,fact,base,republican,science,realize,political,solution,talk
44,people,kill,drive,live,car,million,lose,belief,expect,century
45,research,woman,opinion,write,cell,speak,current,explain,fail,follow
46,fact,medical,work,case,great,community,source,information,learn,internet
47,idea,hold,gun,line,face,white,head,black,talk,hard
48,flu,mercury,vaccine,pregnant_woman,thimerosal,form,pregnancy,influenza,dose,amount
49,measl,vaccinated,vaccinate,unvaccinated,measle,herd_immunity,outbreak,fully,infect,compromise
