0,article,read,show,comment,time,write,story,word,news,book
1,black,people,white,gun,police,kill,race,crime,american,stop
2,care,life,people,die,drug,doctor,medical,health,risk,patient
3,woman,man,feel,love,person,sex,life,young,make,male
4,good,make,play,great,game,big,watch,eat,guy,team
5,war,country,american,deal,iran,fight,world,america,nation,history
6,year,time,day,back,long,aos,leave,start,give,happen
7,government,money,country,greece,greek,economic,economy,debt,europe,bank
8,people,make,good,problem,thing,bad,change,real,idea,point
9,question,fact,answer,base,point,claim,wrong,number,science,evidence
10,world,human,live,population,water,people,power,grow,great,animal
11,pay,job,work,tax,business,cost,company,worker,low,benefit
12,republican,president,vote,trump,party,obama,candidate,political,run,gop
13,public,city,place,drive,car,house,home,move,check,build
14,child,work,school,family,live,kid,poor,parent,high,education
15,state,law,citizen,case,rule,abortion,decision,court,legal,issue
