0,science,fact,support,base,evidence,real,point,false,solution,matter
1,vaccine,year,age,concern,receive,number,recommend,immunization,miss,start
2,good,harm,hear,point,wrong,prove,idea,kennedy,bruni,lot
3,disease,child,spread,childhood,today,preventable,immune_system,catch,tiny,clear
4,year,polio,case,africa,common,country,healthy,bad,area,eradicate
5,live,develop,young,fear,small,aluminum,line,development,antibiotic,long_term
6,kid,school,home,sick,vaccinate,parent,test,low,require,feel
7,measl,polio,measle,die,disease,rubella,whooping_cough,complication,diphtheria,contract
8,time,give,doctor,week,wait,suppose,year,scientist,shoot,fever
9,work,great,result,medicine,natural,accept,cancer,diet,power,give
10,people,world,die,kill,country,drive,live,worry,car,million
11,food,water,eat,fact,anti_vaxxer,sound,chemical,movement,exist,change
12,child,law,reason,california,state,pass,mandate,personal,protect,family
13,vaccination,scientific,understand,read,climate_change,present,story,lack,knowledge,theory
14,call,good,republican,liberal,deny,matter,kind,show,mind,continue
15,time,important,person,bring,threat,american,society,white,trump,rest
16,rate,leave,high,adult,ignore,woman,gun,realize,country,man
17,article,comment,argument,write,case,single,provide,preventable_diseas,highly,afraid
18,study,show,article,prove,author,link,datum,publish,journal,note
19,vaccinate,vaccinated,unvaccinated,protect,herd_immunity,number,fully,infect,individual,child
20,flu,pregnant_woman,read,http_www,pregnancy,influenza,woman,state,industry,pregnant
21,vaccination,public,choice,require,current,hand,point,consequence,national,simply
22,people,anti_vaxxer,bear,million,claim,find,love,pretty,back,case
23,risk,mercury,form,put,lead,high,due,associate,brain,amount
24,drug,pay,money,big,company,make,dollar,sell,insurance,late
25,anti,gmo,crowd,educate,column,true,subject,nonsense,doubt,claim
26,health,care,treatment,control,measure,experience,agree,victim,safety,full
27,belief,hold,news,talk,ignorance,face,lose,idea,problem,religious
28,people,make,dangerous,hard,put,interest,person,decision,harmful,rely
29,cost,include,benefit,job,program,care,medication,plan,pay,single
30,cdc,statement,mmr,fact,post,outbreak,report,decide,bill,suggest
31,research,history,opinion,understand,follow,write,record,change,speak,vaccination
32,issue,question,safety,part,feel,free,simply,discussion,raise,group
33,child,parent,vaccinate,refuse,vaccination,vaccinated,pediatrician,choose,endanger,play
34,vaccine,life,effective,aos,save,create,test,aot,lot,year
35,autism,child,link,autistic,increase,answer,evidence,mmr,disorder,decade
36,safe,thing,shot,good,hope,cure,effective,give,real,sense
37,vaccine,reaction,injury,court,manufacturer,outcome,injure,sue,fund,fit
38,vaccination,illness,epidemic,childhood,population,prevent,suffer,nation,effect,past
39,force,fight,thousand,oppose,thing,war,american,book,citizen,death
40,public_health,community,good,large,order,work,reality,education,general,political
41,make,problem,happen,scientist,stop,find,future,prevent,article,money
42,vaccine,death,pertussis,due,side_effect,smallpox,disease,http,decline,immunity
43,life,day,baby,mother,family,month,son,early,daughter,long
44,medical,patient,system,physician,doctor,recently,policy,practice,offer,normal
45,government,big_pharma,source,profit,lie,medium,recent,trust,push,market
46,vaccine,thimerosal,effect,schedule,conspiracy,term,dose,remove,site,preservative
47,vaccine,virus,immune_system,body,cell,human,infection,shingle,infant,antibody
