0,war,iraq,fight,military,isis,middle_east,force,enemy,syria,troop
1,force,order,place,give,set,suppose,put,reason,require,serve
2,happen,stop,time,run,start,thing,long,put,real,expect
3,lie,truth,call,claim,fact,stupid,honest,real,matter,pretend
4,time,story,nyt,news,report,reader,comment,piece,write,new_york
5,call,send,time,email,post,list,check,official,receive,record
6,black,white,race,racism,racist,community,racial,color,minority,identify
7,conservative,liberal,political,leave,side,progressive,view,right_w,ideology,politic
8,number,http_www,average,include,datum,compare,report,accord,find,link
9,day,time,work,hour,week,night,home,long,sleep,month
10,trade,security,information,secret,trust,national,protect,public,government,datum
11,movie,play,music,art,great,review,film,write,character,song
12,crime,criminal,prison,system,case,jail,charge,commit,justice,judge
13,vote,republican,party,democrat,voter,election,democratic,voting,gop,poll
14,drive,car,walk,road,park,driver,run,place,street,uber
15,science,scientist,climate,climate_change,earth,study,scientific,warm,model,temperature
16,leave,give,lose,chance,end,move,part,time,center,hope
17,love,friend,gay,marriage,wife,person,marry,couple,relationship,sex
18,human,kill,animal,dog,lion,hunt,live,nature,specie,care
19,learn,teacher,school,teach,test,kid,student,education,good,skill
20,change,continue,time,move,future,hope,step,long,mind,happen
21,trump,debate,republican,gop,candidate,donald_trump,party,fox,run,medium
22,talk,hear,face,thing,nice,lot,make,eye,feel,big
23,good,bad,thing,idea,great,make,luck,lot,big,deal
24,money,spend,dollar,pay,million,save,billion,give,thousand,waste
25,person,define,gender,difference,culture,identify,definition,accept,body,identity
26,agree,point,side,view,term,position,understand,reasonable,opinion,disagree
27,grow,produce,large,small,population,resource,food,land,farmer,provide
28,story,turn,hope,end,fall,show,character,shame,good,light
29,word,puzzle,clue,fill,horse,comment,refer,today,guess,phrase
30,year,ago,time,month,long,decade,back,past,today,start
31,support,policy,continue,fail,plan,position,offer,cuba,favor,advocate
32,patient,doctor,medical,treatment,care,cancer,disease,hospital,study,medicine
33,people,care,thing,lot,understand,talk,reason,kind,feel,realize
34,cost,care,system,health_care,pay,plan,insurance,healthcare,aca,obamacare
35,life,live,people,matter,family,person,care,save,happy,personal
36,president,obama,republican,congress,bill,bush,house,administration,elect,pass
37,poor,rich,class,wealth,middle_class,poverty,wealthy,system,economic,top
38,article,read,write,book,comment,author,find,interesting,mention,interested
39,travel,place,build,train,project,carry,fly,board,mile,seat
40,problem,solution,real,blame,fix,solve,issue,address,situation,face
41,candidate,run,clinton,hillary,campaign,sander,bernie_sander,win,bernie,president
42,result,process,effect,part,due,lead,positive,negative,pressure,impact
43,act,action,behavior,hate,responsible,blame,evil,responsibility,hold,excuse
44,buy,business,price,sell,service,product,company,market,customer,store
45,show,watch,tv,news,video,interview,https_www,reality,daily,youtube_com
46,power,political,politician,interest,democracy,citizen,represent,politic,public,leader
47,make,choice,choose,decision,decide,good,mistake,difference,give,people
48,group,speak,member,call,hear,fear,matter,stand,people,movement
49,woman,abortion,life,baby,child,pro,care,bear,support,birth
50,gun,police,shoot,kill,cop,officer,violence,police_officer,murder,weapon
51,religious,religion,church,christian,god,belief,moral,faith,practice,pope
52,flag,south,slavery,fight,slave,fly,confederate_flag,symbol,southern,racist
53,law,court,rule,constitution,case,legal,justice,decision,pass,judge
54,american,america,culture,african,native,speak,history,indian,part,french
55,die,death,suffer,life,happen,end,people,loss,lose,dead
56,make,sense,good,lot,easy,thing,sound,find,hard,point
57,guy,comment,guess,pretty,folk,thing,kind,crazy,suppose,make
58,state,union,texas,governor,federal,red,local,walker,wisconsin,christie
59,government,free,freedom,speech,citizen,federal,control,create,provide,form
60,good,fail,failure,great,success,goal,result,achieve,successful,end
61,find,line,picture,time,draw,bit,photo,attention,image,part
62,feel,experience,person,find,feeling,understand,share,therapist,deep,express
63,play,game,team,sport,player,win,fan,soccer,football,ball
64,big,financial,money,profit,market,bank,corporation,business,investment,interest
65,china,country,russia,europe,russian,chinese,west,putin,western,world
66,economy,economic,growth,krugman,market,china,demand,inflation,currency,increase
67,head,open,put,walk,hand,room,door,pull,foot,throw
68,child,parent,kid,family,young,father,mother,adult,age,home
69,back,wait,bring,hold,time,turn,hand,remember,stand,start
70,attack,israel,threat,muslim,terrorist,jewish,kill,jew,palestinian,group
71,country,citizen,illegal,american,immigrant,people,immigration,mexico,bear,border
72,question,answer,simple,give,correct,response,point,obvious,follow,real
73,deal,iran,agreement,nuclear,israel,bomb,sanction,iranian,war,negotiate
74,fact,claim,argument,base,evidence,prove,statement,true,case,logic
75,high,low,rate,number,increase,level,population,standard,large,reduce
76,greece,greek,debt,germany,german,euro,loan,bank,europe,austerity
77,world,country,nation,rest,america,leader,lead,destroy,bring,entire
78,school,college,student,education,university,high,public,degree,professor,graduate
79,pay,tax,income,cut,benefit,fund,program,raise,social_security,low
80,work,job,hard,find,good,pay,generation,career,age,create
81,eat,food,exercise,healthy,weight,drink,fat,sugar,diet,cook
82,history,great,today,remember,time,era,king,modern,early,forget
83,city,live,home,area,house,neighborhood,housing,move,nyc,community
84,issue,public,medium,important,discussion,real,concern,focus,talk,discuss
85,aos,aot,ai,mr,time,make,aore,call,leave,long
86,woman,man,male,female,young,wear,girl,sex,boy,dress
87,society,people,social,individual,treat,respect,equal,deserve,fair,opportunity
88,technology,internet,phone,computer,call,ad,online,machine,apple,facebook
89,drug,people,control,stop,safe,harm,make,activity,ban,dangerous
90,worker,company,job,employee,work,pay,wage,business,labor,hire
91,human,exist,reality,idea,understand,world,base,create,mind,concept
92,point,wrong,fact,case,simply,understand,assume,true,miss,explain
93,water,oil,clean,energy,california,air,land,build,coal,plant
