0,point,provide,evidence,oppose,base,share,support,argument,measure,piece
1,health,care,good,life,healthy,lead,world,important,step,decide
2,die,family,side_effect,death,watch,suffer,remember,sister,shot,year
3,great,work,medicine,cure,accept,natural,change,highly,note,remember
4,good,thing,society,pretty,gun,require,common,fine,personally,stupid
5,life,live,bear,save,love,diet,completely,heart,protection,carry
6,disease,due,prevent,spread,complication,preventable,catch,antibiotic,meningitis,decline
7,article,write,work,end,record,begin,word,explain,author,important
8,state,law,california,protect,pass,mandate,order,freedom,force,ignorant
9,vaccine,problem,thousand,make,million,argument,afraid,place,affect,decrease
10,vaccine,give,preventable_diseas,act,baby,jane,receive,head,nvic,brody
11,food,water,year,eat,fact,condition,understand,million,city,organic
12,vaccine,flu,pregnant_woman,pregnancy,http_www,influenza,safety,cdc,death,pregnant
13,measl,vaccinated,unvaccinated,measle,herd_immunity,vaccinate,outbreak,fully,rare,compromise
14,risk,small,benefit,free,fear,put,concerned,imagine,expose,choose
15,study,show,test,find,datum,mmr,include,symptom,author,design
16,cdc,mmr,week,document,promote,datum,post,researcher,merck,thompson
17,medical,doctor,patient,system,treatment,treat,physician,doubt,practice,process
18,adult,woman,cancer,increase,prevent,time,true,aot,high,sex
19,government,drug,pay,company,market,big_pharma,profit,trust,insurance,buy
20,gmo,bad,environment,consequence,environmental,general,follow,genetic,real,sort
21,vaccination,country,ignore,nation,people,realize,disorder,receive,protect,world
22,reason,belief,choice,religious,hold,personal,attack,base,exemption,avoid
23,anti,science,scientific,climate_change,ignorance,crowd,liberal,crazy,today,base
24,people,time,put,lot,interest,conspiracy,lead,propaganda,deeply,harmful
25,link,community,result,article,publish,journal,connection,review,http_www,effectiveness
26,issue,leave,public_health,question,large,political,safety,feel,raise,basis
27,death,history,fight,line,smallpox,force,learn,war,book,thing
28,world,country,bring,poor,time,back,black,american,immigrant,access
29,vaccine,reaction,injury,damage,court,death,manufacturer,injure,story,sue
30,polio,year,case,africa,people,country,area,effort,milestone,report
31,child,parent,refuse,play,herd,responsibility,protection,endanger,killer,stand
32,good,job,american,republican,education,policy,america,trump,open,nation
33,vaccine,time,find,scientist,doctor,epidemic,article,money,create,fund
34,safe,effective,prove,harm,person,dangerous,medication,safety,significant,logical
35,vaccine,hear,level,low,ingredient,term,entire,trigger,immune_system,tiny
36,vaccine,immune_system,develop,body,cell,human,infant,antibody,response,brain
37,disease,vaccination,effect,epidemic,childhood,population,question,suffer,today,generation
38,people,work,drive,comment,car,nonsense,kill,virtually,rely,decision
39,rate,understand,high,number,vaccination,start,compare,accord,overwhelming,interesting
40,read,idea,medium,news,recent,speak,org,individual,reference,guess
41,make,big,feel,money,part,scientist,easy,standard,dog,valid
42,vaccine,age,concern,schedule,year,receive,give,shot,recommend,immunization
43,autism,evidence,scientific,autistic,boy,develop,diagnose,explanation,movement,chemical
44,call,matter,side,expert,kennedy,position,kind,column,real,talk
45,kid,vaccinate,parent,vaccinated,protect,choose,refuse,wait,low,compromise
46,cost,include,single,pay,program,care,plan,service,sound,benefit
47,mercury,thimerosal,amount,form,remove,dangerous,exposure,dose,fish,version
48,child,vaccinate,young,reason,pediatrician,daughter,year,longer,room,vaccin
49,research,medical,read,information,case,control,group,source,real,actual
50,virus,baby,immunity,pertussis,infection,expose,infect,immune,ill,bacteria
51,day,illness,hope,kill,hard,bad,back,world,couple,ago
52,anti_vaxxer,aluminum,discussion,present,statement,label,comment,type,discuss,logic
53,fact,public,simply,change,truth,reality,difference,mind,point,lie
54,school,vaccination,home,sick,public,require,hand,opt,teach,stay
55,year,wrong,claim,support,true,deny,person,fever,problem,tax
56,happen,stop,make,problem,lack,debate,find,live,prevent,future
57,polio,childhood,mother,rubella,son,friend,whooping_cough,shingle,diphtheria,measles_mump
