0,study,article,show,link,mmr,test,vaccination,datum,author,write
1,make,scientist,problem,money,drug,happen,big,save,stop,big_pharma
2,polio,people,case,year,country,africa,great,health,due,small
3,time,day,find,american,mother,hope,today,lot,article,comment
4,disease,vaccination,immune_system,childhood,illness,epidemic,prevent,population,suffer,life
5,autism,anti,scientific,evidence,food,vaccination,group,crowd,gmo,present
6,science,issue,leave,support,base,belief,fact,climate_change,oppose,deny
7,law,issue,california,call,good,public,matter,force,continue,side
8,rate,mercury,high,put,concern,dangerous,result,start,form,ignore
9,virus,cost,benefit,pay,thousand,medicine,damage,cancer,family,fight
10,vaccine,give,year,baby,receive,age,number,develop,cell,shot
11,child,parent,vaccinate,vaccinated,unvaccinated,risk,adult,refuse,young,age
12,health,doctor,medical,care,life,thing,person,wrong,patient,system
13,read,flu,pregnant_woman,anti_vaxxer,http_www,woman,research,understand,source,lead
14,kid,school,vaccinate,reason,vaccination,protect,thing,parent,require,choice
15,vaccine,safe,government,cdc,effective,medical,state,harm,reaction,injury
16,vaccination,real,point,world,argument,back,claim,follow,nation,number
17,people,good,live,water,idea,drive,poor,turn,mind,control
18,risk,work,fact,statement,research,fear,simply,suggest,post,large
19,measl,die,death,outbreak,measle,pertussis,immunity,family,herd_immunity,vaccinated
20,vaccine,safety,thimerosal,effect,question,recommend,amount,decade,aluminum,public_health
