0,country,american,war,world,deal,iran,america,nation,power,china
1,woman,life,child,man,family,live,young,feel,parent,kid
2,people,black,white,gun,kill,police,race,person,crime,stop
3,great,world,play,history,good,today,game,flag,human,team
4,money,government,tax,greece,pay,economic,greek,economy,country,debt
5,people,make,problem,issue,point,good,question,change,understand,fact
6,br,state,law,rule,case,court,decision,legal,citizen,free
7,time,year,good,day,thing,make,back,long,give,start
8,read,article,show,comment,time,write,story,watch,find,word
9,live,city,make,water,food,home,place,eat,area,car
10,br,amp,http_www,target,href_http,title,article,number,study,science
11,work,job,pay,school,high,cost,company,care,public,health
12,republican,vote,president,trump,party,political,candidate,obama,run,conservative
