0,republican,vote,president,trump,party,candidate,political,obama,run,conservative
1,law,state,gun,case,police,kill,citizen,crime,act,rule
2,work,job,pay,business,company,worker,make,free,good,service
3,care,health,life,die,insurance,abortion,drug,medical,patient,doctor
4,money,government,pay,tax,greece,economic,greek,economy,debt,rich
5,article,read,time,show,comment,write,story,word,book,find
6,country,war,world,deal,iran,nation,china,power,europe,military
7,good,great,time,give,play,world,hope,guy,make,game
8,american,people,black,white,america,history,race,state,group,country
9,br,amp,http_www,target,href_http,title,science,year,www,http
10,year,time,day,live,place,ago,city,move,back,home
11,people,make,thing,problem,point,bad,question,fact,issue,real
12,child,school,family,year,life,kid,work,young,live,parent
13,make,water,food,good,eat,add,human,animal,grow,day
14,woman,man,human,society,person,feel,life,sex,social,religious
