0,food,water,eat,live,animal,grow,big,place,small,area
1,pay,tax,cost,state,poor,system,care,public,money,live
2,woman,man,child,life,family,young,abortion,age,sex,parent
3,state,history,flag,freedom,religion,religious,south,hate,today,slavery
4,question,issue,point,fact,answer,lie,wrong,claim,understand,agree
5,country,war,american,world,america,fight,military,iraq,isis,nation
6,law,gun,kill,police,crime,case,stop,shoot,death,court
7,number,year,population,science,change,study,result,datum,base,effect
8,people,black,white,american,live,life,race,person,society,matter
9,deal,iran,power,china,support,give,world,congress,interest,control
10,republican,vote,president,trump,party,candidate,run,political,obama,gop
11,work,job,business,company,pay,worker,american,make,employee,profit
12,year,time,day,long,back,leave,ago,start,give,wait
13,article,time,read,comment,write,aos,story,news,find,book
14,people,make,good,thing,problem,bad,idea,lot,real,change
15,show,watch,guy,love,great,hear,play,tv,head,sound
16,money,government,greece,greek,country,economic,economy,debt,bank,germany
17,school,kid,good,education,student,college,year,high,learn,work
