0,disease,vaccination,childhood,epidemic,effect,population,child,suffer,clear,today
1,day,world,follow,control,medication,diet,government,power,rest,experiment
2,public,include,start,consequence,false,general,environment,chance,symptom,exist
3,anti_vaxxer,test,result,simply,guess,opt,vaccination,due,assume,instance
4,school,kid,home,sick,require,stay,public,compromise,grade,teacher
5,leave,issue,fact,gun,political,science,kill,democrat,bias,denial
6,life,mother,live,leave,late,save,highly,remember,terrible,afraid
7,bring,bear,ignorance,back,mention,include,datum,immigrant,cough,check
8,vaccine,effect,free,allergy,true,remain,vaccin,avoid,educate,testing
9,good,call,dangerous,friend,idea,hear,kennedy,robert_kennedy,listen,discussion
10,law,california,pass,mandate,religious,state,exemption,protect,continue,protection
11,vaccine,injury,government,court,reaction,pay,manufacturer,product,damage,sue
12,virus,vaccine,immune_system,expose,completely,body,live,severe,disease,trigger
13,pretty,hard,scientist,week,matter,community,black,story,white,house
14,baby,give,year,age,shot,month,day,early,receive,add
15,anti,expert,reality,column,scientific,bruni,brown,shame,basis,equal
16,problem,time,future,find,place,easy,spend,happen,make,continue
17,vaccine,great,accord,administer,case,completely,affect,even_though,decrease,injection
18,adult,brain,cancer,birth,prevent,infection,hepatitis,sex,long_term,screening
19,people,make,live,kill,feel,hope,love,fall,part,animal
20,disease,spread,preventable,cure,infect,catch,worry,antibiotic,easily,infected
21,system,good,term,education,dose,grow,single,doubt,student,large
22,kid,parent,vaccinate,vaccinated,choose,low,thing,learn,neighborhood,feel
23,medical,treatment,long,medicine,base,give,heart,protect,care,longer
24,work,comment,american,man,build,fact,week,ms,actual,lecture
25,vaccine,time,lot,epidemic,government,dollar,decade,fund,outbreak,cost
26,fact,evidence,point,support,truth,argument,apparently,cite,base,entire
27,die,child,family,remember,death,watch,sister,hour,suffer,kill
28,position,time,gmo,trump,vote,american,subject,comment,positive,warn
29,vaccine,year,side_effect,son,develop,shoot,fever,reaction,explain,result
30,cdc,statement,datum,post,regard,mmr,report,thompson,research,pertussis
31,article,find,put,read,people,interest,million,search,advance,conclusion
32,number,understand,protect,compare,important,century,antigen,real,trust,smoke
33,illness,bad,prevent,history,childhood,find,society,memory,ago,ill
34,study,link,show,publish,journal,medical,effectiveness,paper,result,reputable
35,issue,public_health,choice,threat,feel,group,large,attack,dear,role
36,fight,thousand,war,line,force,woman,ai,high,stand,serve
37,health,care,put,outcome,thing,standard,stupid,video,admit,common_core
38,make,scientist,money,big,happen,thing,dog,guy,teach,business
39,cell,human,aluminum,develop,body,antibody,development,produce,immune_response,response
40,safe,effective,harm,prove,product,buy,significant,corporate,agency,person
41,immunity,provide,herd_immunity,vaccinate,pertussis,unvaccinated,individual,expose,herd,hope
42,vaccine,receive,recommend,schedule,infant,immunize,miss,point,give,tdap
43,mercury,thimerosal,form,amount,remove,fish,lead,version,preservative,thimerosol
44,risk,small,great,benefit,due,associate,fear,worth,end,free
45,vaccination,wait,physician,connection,convince,support,religious,goal,duty,gut
46,drug,big_pharma,company,market,profit,information,pay,efficacy,industry,seek
47,reason,family,state,conspiracy,accept,refuse,valid,anti_vax,folk,afford
48,science,current,news,talk,modern,opinion,politician,virtually,climate,action
49,wrong,person,claim,reduce,measure,important,society,figure,contact,lot
50,vaccine,death,preventable_diseas,back,lead,argument,decline,people,disability,nyt
51,vaccine,create,aos,save,aot,life,carry,dr,life_sav,infectious_diseas
52,thing,write,require,end,record,author,begin,hand,abortion,woman
53,question,patient,safety,order,process,list,raise,diagnosis,attack,group
54,deny,liberal,call,side,difference,matter,tax,public,run,inform
55,child,parent,vaccinate,refuse,endanger,play,miss,permanent,roulette,horrific
56,people,victim,kind,stop,poor,internet,rely,claim,hear,rarely
57,cost,pay,year,benefit,plan,program,care,private,single,lifetime
58,autism,child,autistic,mmr,increase,boy,disorder,diagnose,decade,spectrum
59,anti,science,climate_change,crowd,nonsense,today,crazy,scientific,gmo,comment
60,vaccine,concern,time,age,concerned,address,long,hear,phone,miriam
61,polio,disease,rubella,measl,shingle,complication,measles_mump,diphtheria,whooping_cough,chicken_pox
62,research,real,information,medium,speak,recent,policy,read,share,date
63,year,polio,africa,case,health,country,healthy,milestone,area,effort
64,fact,read,anti_vaxxer,healthy,million,part,issue,natural,bill,year
65,flu,pregnant_woman,pregnancy,study,safety,influenza,read,fetal,industry,flu_shot
66,good,time,change,job,lie,common,turn,mind,personally,learn
67,child,vaccinate,young,pediatrician,immunization,daughter,vaccinated,room,ca,avoid
68,republican,point,oppose,country,america,view,american,piece,support,debate
69,measl,vaccinated,measle,unvaccinated,outbreak,contract,hospital,rare,woman,population
70,food,water,eat,exist,dangerous,city,thing,organic,condition,sound
71,autism,scientific,knowledge,present,vaccination,develop,anti,explanation,treat,lack
72,people,belief,bad,hold,base,lose,idea,sort,live,evil
73,doctor,give,drive,car,service,danger,insurance,arm,suppose,thigh
74,http_www,community,case,national,statistic,report,cdc_gov,adverse,website,html
75,rate,vaccination,country,high,world,ignore,nation,realize,decide,failure
