0,polio,year,africa,case,health,eradicate,effort,common,spread,healthy
1,research,vaccine,question,issue,safety,speak,system,fail,free,ingredient
2,health,care,thing,pretty,ignore,gun,sound,stupid,reduce,respect
3,call,world,time,liberal,deny,white,trump,love,american,black
4,big,comment,turn,column,single,man,expert,kennedy,put,support
5,vaccination,rate,http_www,country,accord,physician,realize,high,proof,result
6,measl,unvaccinated,measle,vaccinated,immunity,outbreak,pertussis,herd_immunity,case,effect
7,immune_system,vaccine,body,infant,aluminum,virus,response,bacteria,brain,type
8,vaccination,point,good,public,nation,receive,miss,world,hand,piece
9,good,idea,give,people,education,reason,job,control,head,learn
10,anti_vaxxer,read,understand,fact,million,book,begin,bill,learn,information
11,virus,disease,infection,year,cure,occur,birth,infect,prevent,immune
12,flu,vaccine,pregnant_woman,pregnancy,read,influenza,death,study,woman,flu_shot
13,science,climate_change,base,evidence,news,policy,conspiracy,position,scientist,denier
14,school,law,require,california,reason,pass,public,vaccination,mandate,force
15,vaccine,mercury,thimerosal,form,amount,remove,fish,exposure,common,preservative
16,issue,public_health,matter,republican,attack,political,threat,base,leave,order
17,scientific,vaccination,anti,story,ignorance,present,develop,base,lack,knowledge
18,cdc,state,report,mmr,statement,regard,cite,outcome,document,post
19,vaccine,son,feel,boy,daughter,debate,allergy,simply,friend,discuss
20,disease,vaccination,epidemic,population,childhood,effect,exist,clear,prevent,experience
21,study,show,test,result,datum,link,publish,medical,journal,author
22,food,change,water,eat,safe,grow,follow,fall,matter,organic
23,child,parent,vaccinate,contract,play,auto,yrs,russian,vague,roulette
24,kill,make,hard,bring,million,world,mention,dangerous,bear,guess
25,vaccine,scientist,time,doctor,find,illness,money,due,epidemic,create
26,time,people,belief,person,important,society,wrong,avoid,measure,decision
27,anti,science,choice,leave,gmo,oppose,true,today,discussion,subject
28,life,save,live,make,aos,woman,cost,bear,hundred,heart
29,government,pay,product,injury,program,court,manufacturer,dollar,insurance,company
30,die,child,childhood,family,mother,death,remember,complication,illness,suffer
31,child,vaccinate,protect,parent,vaccinated,understand,choose,refuse,pediatrician,protection
32,american,fight,reason,lie,face,line,war,america,force,thousand
33,year,number,age,vaccinated,young,receive,compare,immunization,record,vaccinate
34,people,live,bad,refuse,worry,harmful,rely,life_sav,contrary,hit
35,safe,drug,effective,big_pharma,industry,profit,trust,market,medication,efficacy
36,vaccine,death,reaction,history,side_effect,lead,disability,rule,fever,billion
37,make,problem,place,money,happen,easy,stop,continue,future,prevent
38,risk,benefit,small,cost,problem,include,private,health,family,system
39,day,find,bad,talk,start,hold,hope,shoot,totally,action
40,kid,adult,high,low,time,level,kind,service,aot,increase
41,vaccine,concern,develop,cell,human,concerned,current,antibody,explain,produce
42,disease,polio,rubella,measl,expose,shingle,diphtheria,preventable,chicken_pox,smallpox
43,work,sick,doctor,patient,home,week,treatment,diet,symptom,stay
44,autism,evidence,link,autistic,decade,fear,diagnose,lot,disorder,normal
45,fact,harm,prove,suggest,lead,call,opinion,interest,dangerous,simply
46,argument,community,claim,country,poor,include,follow,family,victim,wrong
47,medical,great,long,work,medicine,point,accept,natural,part,note
48,vaccine,give,baby,shot,schedule,month,recommend,time,preventable_diseas,multiple
49,article,thing,put,write,read,end,hear,provide,information,make
50,real,drive,back,car,world,class,general,power,reality,environment
