0,make,amp,http_www,target,href_http,good,year,title,article,water
1,people,black,white,law,gun,case,kill,police,stop,race
2,br,question,fact,point,time,answer,base,science,change,number
3,american,war,state,world,america,country,history,fight,nation,power
4,woman,people,life,man,child,make,live,family,feel,young
5,country,government,greece,deal,world,problem,economic,good,greek,iran
6,republican,vote,president,trump,party,obama,candidate,run,political,support
7,time,read,good,article,show,make,thing,comment,story,write
8,year,time,school,work,day,good,kid,home,student,college
9,pay,work,job,money,tax,care,business,cost,company,high
