0,black,white,race,american,racism,african,racist,racial,color,community
1,time,story,medium,nyt,report,news,reader,read,write,piece
2,question,comment,answer,post,response,point,respond,commenter,suggest,read
3,greece,greek,debt,bank,germany,euro,loan,german,europe,economy
4,br,amp,dear,david,aka,paul,ps,emcphd_wordpress,version,st
5,water,land,grow,california,area,clean,farmer,farm,air,plant
6,gun,kill,violence,control,people,murder,carry,shoot,death,weapon
7,play,game,team,sport,player,win,fan,football,soccer,watch
8,word,speak,language,puzzle,letter,write,refer,speech,clue,fill
9,pay,benefit,program,free,provide,receive,support,service,fund,social_security
10,fear,attack,threat,security,protect,act,secret,terrorist,national,terrorism
11,american,country,america,citizen,immigrant,illegal,immigration,mexico,usa,united_state
12,thing,lot,happen,people,guess,kind,folk,make,pretty,find
13,flag,south,slavery,war,fight,civil,history,southern,confederate_flag,slave
14,wear,office,hair,horse,style,cold,suit,foot,short,fashion
15,poor,live,home,house,community,neighborhood,poverty,housing,area,family
16,president,obama,clinton,bush,run,hillary,sander,bill,bernie,bernie_sander
17,people,group,understand,place,reason,young,realize,put,hurt,kind
18,leave,move,back,place,step,part,bring,forward,return,plan
19,child,family,parent,kid,father,mother,young,adult,son,daughter
20,problem,solution,real,blame,part,fix,solve,create,people,lack
21,deal,iran,israel,agreement,nuclear,obama,bomb,sanction,war,iranian
22,long,term,offer,base,include,fair,good,remain,expect,alternative
23,patient,doctor,medical,treatment,care,hospital,die,practice,cancer,physician
24,life,live,people,matter,die,person,save,death,end,choose
25,trump,candidate,republican,debate,gop,donald_trump,presidential,run,jeb,campaign
26,good,bad,thing,idea,make,lot,luck,reason,people,pretty
27,mr,respect,shame,call,lack,behavior,deserve,insult,brook,bully
28,power,democracy,political,american,class,interest,control,rich,economic,system
29,work,hard,find,good,job,career,success,make,successful,opportunity
30,check,room,wait,travel,open,fly,door,place,seat,restaurant
31,care,health,cost,insurance,pay,plan,system,healthcare,aca,obamacare
32,give,big,good,make,chance,difference,list,time,top,small
33,science,study,research,scientist,datum,evidence,base,scientific,show,theory
34,require,standard,order,process,form,apply,person,rule,set,sign
35,city,drive,car,new_york,nyc,street,road,place,park,walk
36,time,run,stop,start,long,back,end,give,full,put
37,woman,abortion,choice,life,choose,baby,pro,support,anti,bear
38,result,system,level,improve,effect,goal,impact,measure,quality,resource
39,sex,marriage,person,gay,love,relationship,marry,wife,couple,people
40,war,iraq,fight,isis,military,force,middle_east,enemy,syria,army
41,food,eat,exercise,healthy,drink,weight,fat,body,diet,day
42,drug,risk,brain,disease,effect,vaccine,smoke,depression,suffer,condition
43,policy,political,support,position,politician,leader,politic,interest,leadership,anti
44,school,student,college,education,teacher,high,university,teach,class,degree
45,side,line,open,stand,eye,put,call,hold,fire,mind
46,business,company,profit,corporation,sell,amazon,buy,corporate,product,employee
47,br,org_wiki,en_wikipedia,title_https,target_https,href_https,tom,wikipedia,youtu,btw
48,tax,economic,income,economy,pay,increase,low,raise,rate,growth
49,china,trade,market,chinese,economy,energy,oil,power,industry,free
50,state,texas,governor,federal,walker,red,local,union,wisconsin,florida
51,make,sense,decision,good,mistake,easy,choice,decide,difficult,perfect
52,country,russia,europe,russian,european,world,germany,putin,western,france
53,article,read,write,book,find,author,interesting,mention,piece,interested
54,show,conservative,liberal,wing,watch,medium,news,leave,progressive,stewart
55,http_www,target,href_http,title,www,http,br,org,article,news
56,rise,climate,year,watch,climate_change,earth,change,record,show,planet
57,human,animal,kill,dog,lion,nature,live,hunt,specie,planet
58,lose,end,fail,lead,happen,continue,failure,fall,begin,loss
59,br,dd,kalidan,hatch,bare,ter,jake,soar,insulate,ditto
60,add,make,recipe,cook,serve,taste,fresh,easy,bit,chicken
61,number,high,population,rate,large,increase,low,average,percent,level
62,job,worker,work,pay,wage,employee,labor,union,hire,company
63,show,movie,character,music,watch,play,art,film,review,song
64,fact,case,event,ignore,clear,matter,simply,true,doubt,involve
65,issue,important,concern,address,real,discussion,focus,matter,discuss,talk
66,world,country,nation,america,rest,future,today,great,leader,continue
67,crime,criminal,prison,justice,system,case,judge,charge,commit,victim
68,argument,base,fact,reason,claim,opinion,argue,wrong,statement,logic
69,great,love,hope,wonderful,heart,respect,beautiful,true,good,amazing
70,religious,religion,christian,god,church,muslim,belief,faith,pope,catholic
71,feel,experience,friend,share,person,love,feeling,understand,find,express
72,woman,man,male,young,female,gender,girl,boy,sex,age
73,hand,face,head,turn,back,remember,throw,put,smile,call
74,government,public,private,federal,citizen,create,business,control,regulation,national
75,day,time,week,hour,work,night,spend,home,month,sleep
76,change,action,act,accept,responsibility,hold,responsible,behavior,expect,mind
77,money,spend,dollar,buy,pay,financial,bank,market,billion,interest
78,year,ago,age,time,month,long,today,past,decade,early
79,talk,hear,guy,call,sound,thing,listen,stupid,speak,voice
80,internet,technology,information,phone,watch,email,computer,ad,apple,online
81,vote,republican,party,democrat,election,voter,democratic,win,gop,voting
82,history,today,great,learn,modern,idea,king,lesson,era,century
83,police,officer,cop,stop,shoot,video,kill,situation,force,arrest
84,point,wrong,agree,understand,view,completely,miss,make,thing,reason
85,society,social,culture,individual,human,cultural,difference,form,nature,exist
86,lie,truth,claim,fact,reality,real,true,call,honest,admit
87,law,rule,court,constitution,congress,case,pass,decision,legal,justice
