0,br,amp,http_www,target,href_http,title,article,science,year,news
1,read,show,time,article,write,story,great,comment,watch,play
2,year,live,time,people,place,move,state,city,water,home
3,republican,vote,president,trump,party,candidate,political,obama,run,conservative
4,world,country,american,war,deal,america,iran,nation,power,fight
5,make,good,time,day,thing,lot,put,guy,bad,call
6,government,money,tax,greece,country,economic,problem,greek,economy,debt
7,work,pay,job,business,cost,company,care,worker,free,system
8,child,year,good,school,family,life,work,make,kid,people
9,people,life,human,problem,die,food,abortion,drug,care,patient
10,woman,man,people,issue,fact,understand,society,view,point,question
11,people,black,white,law,state,gun,case,police,act,kill
