0,pay,tax,job,cost,company,work,business,worker,money,benefit
1,black,white,people,race,american,history,flag,racist,racism,community
2,country,american,world,america,nation,citizen,russia,democracy,million,usa
3,call,aos,talk,hear,guy,aot,liberal,leave,speak,ai
4,fact,make,point,wrong,lie,claim,argument,reason,base,case
5,market,china,economic,population,create,rate,free,world,trade,high
6,article,time,read,comment,write,story,medium,news,find,mention
7,show,book,watch,great,love,movie,character,tv,hear,find
8,work,school,high,job,education,student,college,public,class,good
9,woman,man,sex,doctor,patient,drug,male,female,medical,girl
10,gun,kill,police,crime,stop,death,shoot,criminal,murder,violence
11,day,time,play,game,week,good,run,team,big,sport
12,state,law,government,rule,public,court,legal,citizen,federal,pass
13,number,science,study,http_www,datum,research,show,information,find,fact
14,war,deal,iran,military,iraq,israel,fight,isis,attack,obama
15,human,society,conservative,world,religion,religious,church,moral,gay,social
16,republican,president,vote,trump,party,candidate,obama,run,gop,democrat
17,problem,question,issue,real,answer,change,important,solution,understand,address
18,people,make,good,thing,bad,idea,lot,feel,happen,sense
19,live,city,place,move,home,house,drive,car,area,build
20,life,child,family,live,parent,kid,care,friend,abortion,choice
21,money,greece,government,greek,debt,economy,bank,germany,pay,financial
22,food,water,eat,animal,make,human,day,grow,good,big
23,year,time,long,back,start,end,give,lose,happen,ago
