0,show,watch,book,great,read,love,good,tv,movie,character
1,state,law,case,rule,court,legal,decision,pass,judge,act
2,food,make,eat,buy,good,day,internet,dog,sell,find
3,school,kid,year,parent,education,student,college,child,high,work
4,political,conservative,liberal,leave,call,policy,side,view,idea,anti
5,war,china,military,iraq,isis,fight,russia,world,force,chinese
6,deal,iran,obama,support,israel,president,give,agreement,good,congress
7,time,day,long,back,happen,start,leave,lose,end,hope
8,people,society,love,culture,group,religion,religious,respect,person,hate
9,greece,greek,money,debt,economy,economic,bank,germany,german,europe
10,government,public,money,system,big,rich,power,control,give,interest
11,issue,fact,point,wrong,matter,real,make,argument,base,reason
12,work,job,business,company,worker,employee,wage,make,trade,union
13,question,article,read,comment,answer,write,word,lie,author,find
14,pay,tax,cost,money,low,high,rate,spend,income,increase
15,water,year,science,datum,population,earth,rise,scientist,climate_change,energy
16,woman,man,aos,aot,sex,feel,young,male,girl,female
17,time,story,play,news,game,report,medium,article,team,sport
18,black,white,gun,police,race,crime,kill,people,shoot,murder
19,republican,vote,trump,party,president,candidate,gop,democrat,run,voter
20,talk,guy,call,thing,hear,give,head,guess,kind,stop
21,state,history,year,today,flag,great,south,part,long,slavery
22,live,home,city,place,drive,car,house,move,area,build
23,life,child,live,family,human,care,abortion,choice,kill,mother
24,american,country,world,america,people,nation,citizen,million,population,immigrant
25,people,make,good,thing,problem,bad,lot,idea,feel,hard
26,number,result,change,individual,level,large,lack,difference,fail,include
27,drug,doctor,care,patient,medical,year,risk,health,treatment,study
