0,problem,issue,fact,point,base,real,number,argument,claim,solution
1,woman,man,feel,sex,make,male,person,girl,female,young
2,people,country,american,aos,america,poor,world,citizen,rich,aot
3,state,history,american,flag,great,south,today,hate,slavery,part
4,money,government,greece,greek,economy,debt,economic,bank,pay,germany
5,society,social,individual,understand,culture,group,change,reality,political,idea
6,pay,tax,cost,business,job,company,worker,work,benefit,low
7,day,time,work,hour,week,find,check,month,call,give
8,article,read,time,write,comment,story,news,book,medium,find
9,war,military,iraq,fight,isis,russia,force,country,world,government
10,show,watch,play,game,team,great,sport,tv,player,movie
11,state,law,rule,abortion,decision,court,government,legal,case,religion
12,deal,iran,obama,china,support,israel,president,world,trade,interest
13,people,life,human,world,kill,live,death,die,animal,feel
14,water,science,population,year,increase,rise,rate,grow,scientist,large
15,people,gun,stop,control,happen,hand,fear,fire,carry,hold
16,child,family,life,live,parent,kid,friend,love,care,young
17,work,school,high,job,public,education,student,college,class,good
18,republican,vote,trump,party,president,candidate,gop,democrat,run,political
19,black,white,police,race,crime,people,community,person,criminal,case
20,food,drug,eat,doctor,patient,medical,health,care,good,treatment
21,year,time,long,back,leave,change,start,happen,end,ago
22,make,good,thing,bad,lot,guy,idea,give,big,run
23,question,answer,call,word,conservative,liberal,lie,point,side,speak
24,live,city,place,home,car,drive,house,move,build,area
