0,thing,drug,person,change,require,society,illness,prevent,effect,treat
1,disease,child,vaccination,childhood,epidemic,illness,population,immune_system,today,suffer
2,vaccine,virus,human,immune_system,body,develop,cell,current,live,occur
3,year,polio,case,africa,health,country,people,healthy,common,world
4,number,call,live,support,system,hold,kind,line,protection,love
5,vaccine,flu,pregnant_woman,http_www,cdc,state,read,pregnancy,woman,increase
6,science,anti,issue,leave,base,scientific,gmo,fact,climate_change,belief
7,people,make,article,problem,find,time,stop,happen,place,put
8,study,show,link,article,mmr,research,datum,medical,author,publish
9,time,make,scientist,money,lot,pay,conspiracy,create,interest,aot
10,child,parent,kid,vaccinate,school,protect,home,refuse,choose,choice
11,vaccine,effective,test,prove,reaction,injury,pay,side_effect,million,court
12,law,issue,california,public_health,state,large,pass,matter,religious,personal
13,people,rate,world,vaccination,country,high,american,nation,poor,realize
14,good,life,hear,give,low,damage,force,save,people,kennedy
15,vaccinated,child,measl,vaccinate,unvaccinated,measle,young,immunity,pertussis,herd_immunity
16,anti_vaxxer,read,fact,water,research,understand,learn,part,medium,natural
17,vaccination,reason,anti,result,drive,community,real,lead,case,order
18,medical,evidence,point,provide,group,argument,base,claim,individual,oppose
19,thing,baby,family,mother,shot,month,bear,friend,pretty,son
20,risk,vaccine,disease,death,polio,age,small,due,great,rubella
21,autism,vaccine,concern,receive,scientific,anti,understand,give,concerned,child
22,safe,fact,food,people,harm,back,product,great,suggest,accept
23,public,government,big,talk,company,comment,lie,market,liberal,physician
24,die,work,day,doctor,year,kill,patient,sick,thousand,start
25,vaccine,mercury,thimerosal,dangerous,form,amount,aluminum,schedule,source,shoot
26,health,care,give,cost,include,benefit,single,sound,program,industry
