0,call,scientific,expert,kennedy,position,deal,bruni,robert_kennedy,frank,brain
1,measl,vaccinated,unvaccinated,measle,child,outbreak,compromise,fully,contract,status
2,gmo,class,bad,local,environmental,datum,hope,environment,fast,previously
3,medical,great,medicine,learn,major,give,treatment,development,improve,anti_vaxer
4,virus,kill,infection,birth,immune,occur,bacteria,cure,treat,drop
5,government,lie,program,truth,corporation,agency,trust,recent,act,buy
6,kid,vaccinate,parent,vaccinated,low,immunization,bottom,neighborhood,day,encourage
7,vaccine,human,cell,develop,antibiotic,response,scarlet_fever,tissue,fetal_tissue,strep
8,safe,prove,effective,lead,fact,safety,herbal,public,remedy,lobby
9,mother,family,son,friend,daughter,fear,pain,sister,childhood,month
10,day,illness,life,time,long,impossible,assume,ago,vaccin,odd
11,anti,science,crowd,column,educate,nonsense,doubt,share,movement,reality
12,vaccination,understand,condition,wait,license,great,host,infant,earn,century
13,vaccine,injury,reaction,court,manufacturer,mandate,damage,pay,injure,death
14,adult,cancer,high,sex,screening,meet,hepatitis,smoke,hep,miss
15,public_health,current,opinion,threat,matter,attack,talk,reason,transmit,gain
16,state,vaccine,report,news,adverse,fail,outcome,note,ms,responsible
17,problem,make,future,place,stop,question,continue,prevent,easy,spend
18,bear,hold,face,start,shoot,idea,hard,vaccine,strongly,deeply
19,child,young,play,preventable,agree,contract,room,critical,endanger,ca
20,risk,put,small,benefit,great,associate,high,potential,outweigh,seizure
21,polio,africa,case,year,area,common,effort,milestone,country,health
22,read,fact,medium,post,eye,search,list,critical_think,book,theory
23,research,medical,suggest,real,national,cdc,cite,website,source,actual
24,die,healthy,remember,complication,today,forget,woman,exist,time,generation
25,number,large,cost,victim,measure,argument,america,point,policy,claim
26,death,vaccine,history,due,prevent,decline,smallpox,disability,long,myth
27,time,find,scientist,outbreak,article,sick,back,extremely,stay,couple
28,end,experience,research,suffer,point,long,small,describe,begin,bit
29,child,vaccinate,reason,family,healthy,mandate,argue,share,selfish,responsible
30,anti_vaxxer,http_www,guess,org,cdc_gov,gov,html,titer,find,comment
31,fight,american,thousand,war,force,ai,stand,story,book,african
32,vaccine,year,live,system,practice,problem,miss,medical_profession,understand,russia
33,autism,link,autistic,increase,disorder,boy,connection,normal,mmr,diagnose
34,vaccination,disease,epidemic,childhood,effect,population,clear,suffer,past,exist
35,issue,vaccine,free,individual,simply,feel,campaign,statement,part,important
36,result,dangerous,ignore,head,apparently,short,anti_vax,positive,potentially,long
37,harm,question,product,safety,raise,term,count,ingredient,research,serve
38,time,american,bring,trump,vote,view,check,immigrant,illegal,comment
39,people,decide,interest,conspiracy,fall,internet,lack,irrational,hate,decision
40,study,show,publish,link,journal,effectiveness,datum,reference,identify,paper
41,food,eat,process,grow,sound,chemical,air,organic,poison,afraid
42,cdc,mmr,statement,effect,thompson,merck,document,post,posey,regard
43,immune_system,body,aluminum,infant,antibody,expose,immunity,completely,develop,immune_response
44,autism,scientific,present,knowledge,explanation,lack,answer,diagnosis,anti,develop
45,article,put,write,author,information,work,reader,http,inform,decision
46,people,happen,recently,pretty,mention,easily,stop,cough,modern,interesting
47,drug,company,physician,treat,market,true,patient,efficacy,purpose,lyme
48,mercury,flu,pregnant_woman,thimerosal,pregnancy,influenza,amount,form,dose,flu_shot
49,wrong,thing,kind,person,support,reduce,hear,level,folk,figure
50,vaccination,evidence,point,support,scientist,debate,piece,propaganda,opinion,assertion
51,rate,country,world,high,poor,nation,vaccination,develop,accord,worker
52,herd_immunity,vaccinated,protect,protection,love,dog,infect,wait,herd,terrible
53,disease,spread,live,protect,line,prevent,meningitis,worry,environment,feel
54,choice,oppose,today,part,crazy,discussion,group,standard,continue,consequence
55,society,require,gun,highly,ill,push,person,impose,safety,violence
56,water,year,natural,million,bill,body,spend,clean,aid,alternative
57,vaccine,create,epidemic,scientist,fund,money,dollar,topic,trial,thousand
58,vaccine,give,baby,month,multiple,booster,irresponsible,acellular,whole_cell,good
