0,article,time,story,medium,read,show,news,report,nyt,find
1,comment,word,write,read,point,author,agree,opinion,article,speak
2,year,time,day,long,back,ago,start,month,happen,give
3,make,good,thing,bad,idea,give,lot,sense,choice,reason
4,war,deal,iran,military,iraq,israel,isis,obama,fight,agreement
5,free,market,buy,sell,price,business,profit,trade,big,industry
6,history,state,american,flag,south,today,fight,great,slavery,end
7,city,home,car,drive,house,place,live,walk,area,build
8,people,gun,kill,fear,death,stop,act,control,murder,crime
9,work,job,worker,pay,company,business,employee,wage,union,make
10,care,drug,doctor,patient,medical,risk,health,die,treatment,life
11,woman,man,child,young,abortion,life,family,sex,age,parent
12,human,society,religion,religious,freedom,group,moral,gay,world,church
13,people,problem,live,poor,family,rich,social,work,solution,society
14,republican,vote,president,trump,party,candidate,obama,gop,democrat,run
15,law,state,case,rule,court,legal,citizen,system,justice,judge
16,black,white,police,race,people,community,matter,cop,officer,racism
17,pay,money,tax,cost,government,spend,dollar,income,benefit,system
18,state,aos,aot,water,ai,leave,big,land,texas,happen
19,food,eat,human,animal,make,dog,grow,day,good,exercise
20,greece,greek,money,debt,economy,government,economic,bank,germany,german
21,people,thing,talk,call,guy,hear,kind,give,guess,stupid
22,show,book,watch,love,great,read,movie,character,night,write
23,play,game,team,sport,great,run,wear,good,big,player
24,number,science,base,population,study,claim,datum,evidence,fact,scientist
25,government,lie,give,trust,information,public,security,personal,record,official
26,country,world,american,america,china,nation,russia,usa,europe,chinese
27,question,issue,answer,fact,point,liberal,conservative,side,argument,real
28,american,support,political,policy,power,politician,interest,leave,public,leader
29,school,kid,education,student,college,high,learn,public,teacher,parent
30,life,feel,people,person,find,live,understand,experience,love,change
