0,water,land,grow,california,area,small,build,farmer,farm,ship
1,young,age,year,generation,early,boy,girl,adult,grow,today
2,gun,control,carry,people,shoot,weapon,hand,violence,ban,nra
3,love,friend,person,marriage,gay,relationship,find,wife,marry,couple
4,story,medium,news,time,report,nyt,press,journalist,reporter,cover
5,change,thing,mind,learn,make,important,time,find,place,good
6,president,obama,clinton,bush,hillary,run,sander,bill,candidate,campaign
7,pay,tax,income,benefit,cut,money,raise,social_security,fund,earn
8,state,texas,governor,federal,local,union,red,government,office,gov
9,flag,south,slavery,history,fight,fly,slave,confederate_flag,symbol,southern
10,make,sense,decision,difference,mistake,point,easy,decide,case,part
11,word,term,speak,refer,language,describe,understand,sound,context,point
12,buy,sell,price,service,market,free,product,pay,cost,consumer
13,war,iraq,military,isis,russia,fight,russian,putin,middle_east,force
14,feel,experience,person,feeling,find,therapist,personal,angry,anger,deep
15,world,country,china,trade,chinese,nation,usa,free,economy,rest
16,watch,show,movie,tv,play,music,puzzle,clue,film,https_www
17,life,live,people,matter,choose,save,risk,happy,family,world
18,country,illegal,immigrant,citizen,border,europe,immigration,mexico,refugee,million
19,face,head,hand,eye,turn,show,fire,hold,light,put
20,college,student,school,education,university,high,degree,job,professor,graduate
21,sit,room,open,office,summer,day,walk,put,door,pick
22,great,world,history,end,true,struggle,hero,lead,lack,face
23,lie,claim,fact,truth,evidence,prove,true,admit,false,wrong
24,issue,important,real,concern,address,discussion,focus,discuss,matter,affect
25,greece,greek,debt,bank,germany,loan,euro,german,europe,money
26,law,rule,court,constitution,pass,case,legal,congress,decision,justice
27,business,company,profit,corporation,corporate,big,ceo,employee,make,executive
28,crime,case,system,criminal,prison,judge,justice,jail,charge,sentence
29,history,american,germany,european,france,french,german,japan,land,native
30,guy,talk,thing,lot,hear,folk,sound,kind,stupid,smart
31,story,character,show,mr,write,great,david,king,book,season
32,child,family,parent,kid,father,mother,home,son,daughter,raise
33,play,game,team,sport,player,fan,win,soccer,football,ball
34,understand,idea,reality,fact,simply,base,simple,explain,real,exist
35,school,public,teacher,education,teach,kid,high,learn,student,test
36,argument,point,wrong,base,fact,reason,argue,assume,agree,logic
37,trump,candidate,republican,gop,debate,donald_trump,fox,run,campaign,party
38,cost,care,health_care,insurance,system,plan,medical,healthcare,pay,doctor
39,poor,rich,people,class,system,wealth,poverty,middle_class,wealthy,economic
40,people,person,lot,care,thing,understand,treat,reason,talk,feel
41,article,read,book,find,http_www,author,interesting,write,mention,interested
42,city,live,home,house,area,neighborhood,move,housing,community,place
43,american,america,country,citizen,nation,united_state,politician,interest,represent,national
44,kill,death,people,die,murder,victim,violence,act,evil,innocent
45,lose,happen,run,stop,continue,plan,end,future,start,long
46,aos,aot,science,ai,scientist,climate,datum,model,show,scientific
47,result,fail,standard,good,failure,success,provide,require,measure,improve
48,work,day,hour,hard,week,amazon,time,sleep,job,night
49,government,money,spend,dollar,fund,billion,million,create,federal,public
50,society,social,culture,individual,people,accept,create,form,equal,opportunity
51,conservative,liberal,show,side,leave,view,political,progressive,point,right_w
52,question,answer,point,simple,follow,give,correct,obvious,response,raise
53,deal,iran,israel,agreement,nuclear,war,bomb,obama,sanction,iranian
54,abortion,woman,life,baby,choice,pro,bear,child,force,care
55,woman,man,male,sex,female,gender,sexual,girl,body,equal
56,good,bad,thing,make,idea,choice,lot,great,reason,luck
57,give,good,agree,chance,reason,side,wrong,trust,deserve,break
58,remember,day,today,back,start,end,time,fall,begin,turn
59,comment,write,read,post,piece,column,opinion,article,reader,writer
60,drug,treatment,patient,doctor,risk,disease,cancer,study,die,medical
61,information,security,internet,datum,phone,email,government,computer,secret,technology
62,economic,economy,growth,market,krugman,rate,increase,low,demand,financial
63,human,animal,kill,dog,nature,lion,world,hunt,live,specie
64,group,action,act,attack,blame,responsible,threat,behavior,responsibility,consequence
65,power,political,leader,interest,lead,control,politician,leadership,politic,democracy
66,vote,republican,party,democrat,voter,election,democratic,voting,gop,win
67,fear,free,freedom,speak,call,hear,speech,hate,stand,message
68,police,cop,officer,shoot,stop,police_officer,video,situation,arrest,man
69,support,policy,public,position,anti,favor,advocate,continue,cuba,oppose
70,food,eat,exercise,drink,healthy,weight,fat,sugar,diet,cook
71,time,long,part,line,find,full,give,spend,happen,new_york
72,member,order,process,include,hold,force,part,organization,give,follow
73,wear,picture,photo,hair,make,dress,image,style,suit,man
74,number,high,large,rate,population,increase,small,compare,average,percent
75,religion,religious,church,christian,muslim,god,moral,belief,faith,pope
76,call,suppose,expect,list,make,guess,sign,pick,imagine,thing
77,energy,oil,power,industry,environment,planet,earth,resource,climate_change,clean
78,year,ago,month,time,long,check,decade,week,past,back
79,leave,back,move,big,step,bring,put,start,make,good
80,black,white,race,racism,racist,community,racial,color,african,identify
81,problem,solution,real,fix,solve,situation,create,part,blame,face
82,job,worker,work,wage,pay,employee,labor,union,hire,company
83,drive,car,road,place,park,travel,driver,walk,train,ride
