0,time,year,day,aos,back,long,ago,place,aot,car
1,woman,man,child,life,family,live,young,parent,love,feel
2,school,work,good,year,kid,high,education,student,college,learn
3,good,make,food,drug,eat,die,doctor,care,patient,medical
4,money,greece,country,government,greek,economic,economy,debt,bank,europe
5,war,country,deal,world,american,iran,nation,america,military,fight
6,republican,vote,president,trump,party,candidate,obama,political,run,gop
7,give,government,case,lie,public,citizen,claim,order,protect,fact
8,people,make,thing,good,bad,talk,call,hear,happen,idea
9,black,white,people,gun,kill,police,race,crime,stop,person
10,work,job,american,business,make,company,worker,free,pay,good
11,show,watch,play,great,game,good,team,sport,wear,love
12,pay,tax,cost,poor,state,money,people,live,system,low
13,article,time,read,comment,write,story,fact,point,news,find
14,world,year,population,water,human,change,problem,science,grow,large
15,question,issue,understand,answer,change,point,human,real,matter,simply
16,state,law,history,group,flag,court,freedom,religion,religious,south
