0,anti,leave,column,nonsense,educate,doubt,gmo,propaganda,serve,run
1,wrong,result,support,reduce,state,sound,figure,lot,fully,mandatory
2,change,call,continue,side,mind,run,deny,discuss,sound,truth
3,include,plan,year,private,early,medication,benefit,cost,pay,per_month
4,medical,publish,journal,result,reference,fall,design,review,official,policy
5,anti_vaxxer,comment,guess,large,find,kind,build,rich,share,routinely
6,illness,life,prevent,decade,nutrition,terrible,memory,reach,mental,ago
7,food,eat,reason,chemical,air,label,exist,occur,affect,gmo_food
8,case,community,million,easy,part,play,fear,assume,effort,critical
9,number,understand,real,compare,small,century,antigen,stay,protect,important
10,concern,parent,concerned,reality,week,vaccination,environmental,overwhelming,antibiotic,refuse
11,measl,vaccinated,measle,unvaccinated,vaccinate,child,outbreak,rare,danger,hearing
12,good,thing,people,fine,sense,handle,debate,childhood,talk,bit
13,read,medium,article,information,source,website,reputable,internet,date,critical_think
14,people,bad,kill,citizen,stupid,chance,personal,irrational,common,fear
15,aos,bear,thousand,aot,freedom,heart,attack,back,worry,number
16,good,job,education,idea,carry,reason,student,lecture,gluten,concept
17,scientific,autism,present,knowledge,explanation,vaccination,movement,story,anti,lack
18,polio,africa,year,case,health,milestone,eradicate,area,common,step
19,baby,woman,time,day,healthy,experience,hundred,eye,year,hand
20,virus,vaccine,kill,birth,hepatitis,bacteria,year,infect,infection,testing
21,article,time,find,outbreak,fund,put,vaccine,interested,highly,full
22,study,show,link,author,datum,note,article,obvious,clinical,finding
23,problem,make,stop,place,future,happen,lack,focus,question,debate
24,sell,lose,campaign,years_ago,instance,worldwide,imagine,remedy,new_york,late
25,vaccine,shot,cdc,recommend,schedule,administer,month,site,miriam,count
26,child,require,refuse,order,protect,major,hand,smoke,intervention,camp
27,drug,company,cure,market,physician,profit,pharmaceutical,industry,purpose,drug_companie
28,true,claim,subject,increase,population,point,evidence,find,decade,long_term
29,people,drive,lead,car,lot,great,remember,decide,united_state,eliminate
30,argument,good,accept,provide,afraid,reader,power,write,valid,information
31,mother,son,friend,daughter,childhood,sister,suffer,pain,month,father
32,hope,hard,make,dog,kill,house,couple,lyme,animal,cat
33,vaccinate,immunity,pertussis,unvaccinated,provide,infection,natural,life,herd,titer
34,vaccine,human,cell,develop,development,live,exist,deadly,fetal_tissue,spout
35,people,put,belief,interest,idea,deeply,faith,reason,hurt,society
36,issue,republican,leave,fact,political,solution,base,show,democrat,denial
37,time,trump,american,view,comment,share,vote,entire,administration,candidate
38,science,evidence,base,climate_change,denier,problem,basic,policy,evolution,climate
39,live,love,control,diet,common,grow,folk,head,aware,idea
40,ignorance,cancer,sex,abortion,religious,action,prevent,form,hpv,religion
41,vaccine,side_effect,develop,problem,fever,efficacy,acellular,injection,effectiveness,permanent
42,aluminum,day,anti,conspiracy,big_pharma,crowd,anti_vax,milk,rant,researcher
43,vaccine,http_www,case,proof,cdc_gov,gov,fda,html,org,percent
44,medical,work,medicine,effect,base,part,trust,group,alternative,long
45,make,people,money,feel,decision,politic,sufficient,enjoy,kind,acknowledge
46,die,child,family,day,world,death,year,watch,member,remember
47,country,rate,high,end,accord,single,access,statistic,reply,decrease
48,disease,spread,prevent,preventable,meningitis,dangerous,protection,vaccination,walk,contagious
49,vaccine,scientist,epidemic,money,create,argue,topic,trial,dollar,researcher
50,age,young,adult,time,immunization,high,screening,meet,longer,visit
51,child,vaccinate,pediatrician,reason,room,delay,end,selfish,infected,fear
52,treat,wait,pretty,future,statement,modern,occur,symptom,antibiotic,drop
53,person,society,important,realize,people,free,medication,impose,analysis,past
54,scientific,expert,real,kennedy,position,bruni,call,robert_kennedy,shame,credential
55,doctor,patient,system,treatment,shingle,clinic,practice,failure,ability,chicken_pox
56,polio,child,disease,measl,rubella,childhood,diphtheria,measles_mump,tetanus,mump
57,vaccination,complication,forget,avoid,reason,case,provide,exception,status,opportunity
58,liberal,rest,follow,tax,claim,deny,inform,conservative,period,accurate
59,issue,question,vaccine,safety,discussion,feel,raise,ingredient,problem,good
60,work,american,great,hour,week,african,justify,sponsor,necessarily,organization
61,vaccine,hear,report,level,tiny,low,entire,immune_system,trigger,harmful
62,today,oppose,news,state,standard,crazy,fail,recent,ignorant,common_core
63,kid,school,home,vaccinate,parent,sick,low,vaccination,grade,teacher
64,risk,small,benefit,free,worth,high,associate,injure,outweigh,content
65,health,care,learn,thousand,outcome,improve,ignore,good,video,people
66,fight,war,bad,ai,force,book,stand,army,american,greed
67,cdc,mmr,regard,post,report,statement,thompson,posey,merck,document
68,vaccine,give,suppose,multiple,opposite,determine,honestly,option,safe,exact
69,public_health,matter,threat,measure,agree,large,time,dear,transmit,pose
70,vaccination,disease,epidemic,childhood,effect,population,suffer,immune_system,america,clear
71,vaccination,world,nation,rate,vaccinated,worker,infect,infant_mortality,nih_gov,ncbi_nlm
72,autism,mmr,autistic,evidence,disorder,diagnose,connection,spectrum,diagnosis,boy
73,thing,big,scientist,understand,man,even_though,economic,business,thought,vax
74,current,hold,start,face,word,line,stupidity,crowd,absolutely,common_sense
75,water,year,anti_vaxxer,natural,bill,million,clean,book,ecology,healthy
76,death,vaccine,due,disease,decline,smallpox,rule,sign,history,price
77,give,doctor,vaccine,service,great,arm,dpt,thigh,shoot,perfectly
78,people,happen,mention,recently,stop,virtually,easily,interesting,theory,city
79,vaccine,year,receive,back,immunize,miss,advocate,age,contribute,equally
80,government,science,group,lie,time,convince,agency,act,corporation,talk
81,point,long,gun,piece,strong,america,follow,process,describe,president
82,fact,simply,support,suggest,false,point,correct,sway,info,accept
83,law,california,school,mandate,pass,protect,state,exemption,reason,religious
84,life,cost,save,single,offer,modern_medicine,involve,benefit,afford,discovery
85,immune_system,expose,herd_immunity,damage,infant,protect,brain,vaccine,bring,exposure
86,test,completely,immune,compromise,opt,hospital,contract,teach,put,ignore
87,flu,pregnant_woman,pregnancy,safety,influenza,fetal,flu_shot,death,industry,version
88,vaccine,body,antibody,response,produce,flu,http,rare,immune_response,autoimmune
89,mercury,thimerosal,amount,form,fish,dose,remove,preservative,thimerosol,trace
90,research,write,opinion,history,national,begin,learn,center,professional,truth
