0,change,power,control,system,create,process,continue,world,influence,current
1,country,world,europe,nation,european,rest,usa,france,refugee,french
2,life,live,love,friend,family,matter,die,happy,death,feel
3,big,lose,make,part,small,large,huge,expect,loss,year
4,make,choice,choose,sense,decision,good,decide,mistake,difference,point
5,number,high,rate,population,average,year,percent,low,compare,large
6,day,time,week,hour,work,night,month,spend,sleep,late
7,comment,read,post,write,column,point,opinion,agree,piece,article
8,child,family,parent,kid,father,mother,son,home,daughter,husband
9,exercise,body,drink,people,healthy,eat,health,weight,day,fat
10,drug,patient,doctor,treatment,medical,care,hospital,cancer,die,medicine
11,government,freedom,security,protect,free,speech,national,citizen,information,threat
12,history,today,great,world,time,modern,remember,end,era,post
13,woman,abortion,life,baby,child,pro,care,support,bear,anti
14,call,stupid,guy,kind,smart,guess,make,suppose,ridiculous,fool
15,deal,iran,agreement,nuclear,bomb,war,israel,sanction,iranian,negotiate
16,official,email,record,send,corruption,report,department,account,investigation,trust
17,question,answer,simple,follow,give,correct,response,agree,obvious,wrong
18,economy,economic,growth,market,increase,krugman,demand,rate,low,inflation
19,fact,argument,base,evidence,claim,prove,point,reason,assume,argue
20,law,rule,court,case,constitution,legal,decision,justice,judge,lawyer
21,understand,lack,explain,difference,part,knowledge,mind,simply,ability,basic
22,city,place,new_york,live,area,nyc,local,visit,move,street
23,time,story,medium,news,report,nyt,paper,new_york,reader,reporter
24,political,financial,manage,cuba,system,give,favor,rubio,elite,economic
25,show,guy,watch,tv,real,funny,miss,talk,laugh,joke
26,hear,talk,call,sound,listen,speak,thing,voice,conversation,crazy
27,public,provide,service,force,serve,offer,support,require,private,give
28,trump,debate,candidate,gop,donald_trump,republican,fox,medium,fox_new,donald
29,wear,photo,hair,picture,office,dress,short,image,style,cold
30,time,give,long,chance,good,break,full,expect,wait,list
31,country,illegal,citizen,people,american,immigrant,bear,mexico,immigration,border
32,society,social,culture,group,individual,people,community,part,cultural,share
33,problem,real,solution,blame,solve,issue,fix,address,face,create
34,state,vote,texas,federal,require,citizen,voting,red,law,voter
35,run,union,state,politician,governor,office,walker,christie,public,cut
36,kill,act,people,murder,violence,victim,death,hate,crime,evil
37,money,government,spend,dollar,pay,fund,billion,buy,save,taxpayer
38,china,russia,chinese,country,russian,world,putin,west,ukraine,western
39,young,age,sex,man,girl,boy,year,adult,relationship,date
40,american,america,country,nation,citizen,united_state,national,democracy,interest,great
41,human,animal,kill,dog,nature,world,lion,live,hunt,earth
42,good,bad,thing,idea,make,lot,great,reason,pretty,luck
43,science,scientist,climate,datum,climate_change,earth,model,http,rise,scientific
44,company,business,pay,work,employee,worker,wage,amazon,ceo,employer
45,stop,start,back,put,happen,place,time,step,thing,end
46,college,student,school,university,high,education,degree,professor,graduate,year
47,cost,care,health_care,plan,pay,insurance,system,healthcare,aca,obamacare
48,gun,police,shoot,cop,officer,kill,police_officer,stop,control,carry
49,israel,attack,group,jewish,jew,leader,land,palestinian,call,israeli
50,republican,party,vote,democrat,gop,democratic,voter,election,political,majority
51,risk,study,research,result,effect,brain,affect,vaccine,disease,find
52,president,obama,congress,bill,bush,administration,elect,republican,house,pass
53,issue,point,important,matter,concern,discussion,discuss,agree,address,focus
54,year,ago,time,month,long,back,check,decade,past,couple
55,crime,prison,criminal,system,case,jail,charge,judge,justice,commit
56,food,eat,restaurant,add,cook,buy,grow,produce,taste,make
57,internet,buy,sell,phone,technology,computer,ad,online,apple,facebook
58,war,iraq,isis,fight,military,force,middle_east,enemy,syria,soldier
59,home,live,house,build,building,neighborhood,move,housing,neighbor,rent
60,work,hard,find,make,lot,easy,thing,kind,time,figure
61,policy,support,fail,position,strong,failure,continue,promote,goal,lead
62,aos,aot,ai,make,time,mr,today,aore,find,sign
63,happen,wrong,situation,thing,side,case,expect,whatev,reason,event
64,corporation,business,trade,free,profit,market,corporate,sell,industry,big
65,black,white,race,racist,racism,racial,community,color,african,identify
66,article,read,book,author,write,find,http_www,interesting,mention,writer
67,fear,respect,people,treat,behavior,hate,deserve,afraid,angry,anger
68,greece,greek,debt,bank,german,germany,euro,loan,austerity,europe
69,drive,car,road,driver,train,walk,park,travel,ride,bus
70,pay,tax,income,cut,benefit,raise,social_security,fund,money,increase
71,woman,man,male,female,gender,equal,body,transgender,sex,jenner
72,poor,rich,people,class,poverty,middle_class,wealth,live,low,wealthy
73,head,back,line,hand,turn,call,sit,hold,wait,stand
74,leave,move,end,future,continue,lead,plan,hope,forward,result
75,play,game,team,sport,player,fan,win,soccer,football,ball
76,flag,south,slavery,state,fight,fly,history,slave,confederate_flag,symbol
77,religion,religious,christian,church,god,gay,marriage,belief,faith,muslim
78,good,great,experience,learn,success,successful,challenge,important,find,quality
79,candidate,clinton,hillary,campaign,run,sander,win,bernie_sander,bernie,bush
80,word,speak,term,call,language,refer,ms,write,describe,mr
81,school,teacher,kid,teach,education,learn,test,student,high,public
82,water,oil,energy,california,land,plant,air,clean,resource,environment
83,story,dead,character,end,show,turn,back,hope,light,season
84,standard,hold,moral,personal,view,define,act,responsibility,base,agree
85,people,care,live,thousand,lot,thing,hundred,million,reason,die
86,person,feel,people,make,face,feeling,kind,thing,hurt,understand
87,job,worker,work,american,hire,labor,disney,skill,replace,wage
88,conservative,liberal,political,side,leave,view,politic,progressive,ideology,stewart
89,watch,movie,play,music,puzzle,clue,film,art,https_www,youtube_com
90,lie,fact,claim,truth,reality,true,real,matter,honest,ignore
