0,government,federal,create,program,run,corrupt,citizen,national,corruption,money
1,person,individual,mind,single,define,type,definition,determine,case,assume
2,free,provide,service,give,offer,good,standard,require,force,fair
3,doctor,patient,medical,treatment,care,disease,cancer,hospital,treat,die
4,back,line,fall,head,point,end,eye,put,throw,pick
5,read,article,comment,write,book,author,piece,post,column,writer
6,young,age,year,girl,boy,generation,adult,find,grow,today
7,country,russia,europe,russian,european,west,putin,western,france,ukraine
8,fact,lie,claim,truth,true,evidence,base,prove,matter,false
9,conservative,liberal,side,leave,political,view,show,progressive,left,politic
10,number,high,population,rate,large,small,low,increase,average,percent
11,war,iraq,fight,military,isis,force,middle_east,enemy,troop,army
12,society,social,change,individual,idea,create,progress,modern,base,cultural
13,people,thing,lot,make,kind,feel,understand,talk,person,wrong
14,political,power,policy,interest,politician,democracy,position,influence,leader,politic
15,problem,solution,real,issue,solve,fix,part,situation,address,face
16,show,watch,tv,music,video,listen,https_www,youtube_com,song,play
17,woman,man,sex,male,female,gender,sexual,body,girl,equal
18,people,kill,die,death,thousand,million,care,hundred,lion,protect
19,understand,reality,lack,stupid,real,respect,reason,fact,idea,kind
20,child,family,parent,kid,father,mother,son,daughter,home,wife
21,word,speak,call,hate,comment,speech,hear,language,message,express
22,business,company,buy,sell,profit,price,market,corporation,product,amazon
23,black,white,race,racist,racism,racial,color,identify,african,community
24,public,system,make,private,process,general,give,place,level,support
25,greece,greek,debt,germany,german,euro,bank,loan,austerity,europe
26,attack,muslim,israel,threat,terrorist,jewish,isis,jew,palestinian,terrorism
27,technology,internet,phone,computer,call,ad,time,online,machine,facebook
28,change,fail,blame,continue,accept,failure,responsibility,result,fault,refuse
29,live,home,house,neighborhood,build,move,housing,people,family,neighbor
30,human,animal,dog,nature,natural,humanity,world,life,suffer,earth
31,job,worker,work,employee,pay,wage,company,union,labor,hire
32,american,america,country,citizen,immigrant,illegal,immigration,united_state,mexico,native
33,world,country,nation,rest,great,leader,lead,today,bring,create
34,group,support,people,culture,member,part,community,organization,movement,large
35,turn,hope,end,shame,dead,back,king,light,bring,moment
36,flag,history,south,slavery,fight,slave,confederate_flag,symbol,fly,southern
37,water,oil,energy,land,plant,grow,clean,produce,california,power
38,life,live,choice,matter,people,choose,freedom,happy,family,save
39,aos,article,aot,http_www,ai,find,interesting,interested,read,opinion
40,work,hard,make,find,good,lot,successful,people,success,easy
41,cost,care,plan,health_care,pay,insurance,healthcare,system,obamacare,aca
42,day,time,work,hour,week,spend,long,night,month,sleep
43,travel,train,check,mile,fly,board,seat,build,park,back
44,make,sense,decision,difference,point,mistake,good,decide,easy,clear
45,wear,office,hair,dress,style,summer,cold,man,suit,clothe
46,information,security,secret,email,trust,personal,protect,record,national,datum
47,state,texas,governor,red,union,require,walker,gov,wisconsin,federal
48,give,lose,good,leave,end,hope,chance,future,continue,break
49,good,bad,thing,idea,make,great,lot,sound,reason,luck
50,happen,thing,stop,call,start,talk,put,hear,expect,whatev
51,question,answer,point,simple,follow,response,correct,explain,understand,obvious
52,stand,fear,open,call,hold,afraid,mr,cuba,hand,long
53,deal,iran,agreement,nuclear,israel,bomb,sanction,iranian,war,support
54,money,spend,dollar,bank,financial,buy,billion,pay,investment,invest
55,pay,tax,income,benefit,cut,money,raise,social_security,taxpayer,fund
56,police,cop,officer,shoot,police_officer,stop,situation,man,kill,arrest
57,science,climate_change,climate,earth,rise,scientist,model,show,warm,planet
58,play,game,team,sport,player,fan,win,soccer,football,ball
59,poor,rich,class,people,wealth,poverty,wealthy,middle_class,economic,top
60,crime,prison,criminal,case,judge,jail,justice,victim,charge,system
61,drive,car,stop,run,make,road,put,driver,sign,turn
62,act,action,behavior,consequence,hold,wrong,treat,responsible,attitude,excuse
63,story,time,medium,news,report,nyt,reader,cover,press,reporter
64,college,student,school,education,high,university,job,degree,graduate,professor
65,face,hear,time,run,sit,wait,hand,room,walk,day
66,republican,vote,party,democrat,voter,election,democratic,gop,voting,majority
67,religious,religion,gay,christian,marriage,church,god,love,belief,faith
68,guy,talk,big,thing,folk,give,pretty,stuff,real,bad
69,president,obama,bush,congress,bill,republican,elect,administration,office,jeb
70,issue,important,concern,discussion,point,address,history,focus,discuss,real
71,economic,economy,growth,market,increase,policy,demand,krugman,low,rate
72,law,rule,court,legal,constitution,case,justice,pass,decision,congress
73,candidate,run,clinton,campaign,hillary,sander,bernie_sander,win,bernie,support
74,city,place,new_york,live,area,nyc,local,street,town,visit
75,feel,love,experience,friend,find,relationship,feeling,person,therapist,share
76,food,eat,exercise,healthy,drink,fat,weight,restaurant,sugar,diet
77,time,long,move,part,step,find,list,leave,put,great
78,trump,debate,candidate,gop,republican,donald_trump,fox,run,donald,fox_new
79,school,learn,teacher,kid,teach,education,student,test,high,class
80,study,research,science,find,datum,evidence,analysis,result,suggest,cite
81,year,ago,time,long,month,back,decade,past,start,today
82,drug,risk,effect,safe,damage,harm,control,smoke,health,effective
83,china,trade,country,chinese,american,world,free,usa,japan,economy
84,woman,abortion,life,baby,bear,support,pro,child,anti,care
85,point,argument,wrong,agree,fact,base,reason,case,argue,view
86,word,guess,today,remember,fill,puzzle,clue,nice,fun,hear
87,great,movie,character,play,art,film,photo,review,picture,role
88,gun,control,violence,kill,people,carry,shoot,murder,weapon,nra
