0,play,game,team,great,sport,player,world,win,good,fan
1,woman,man,abortion,sex,young,male,life,female,girl,choice
2,end,happen,lose,continue,future,lead,hope,fail,long,begin
3,black,white,police,race,american,people,community,officer,african,racism
4,life,human,live,world,people,kill,animal,die,death,dog
5,republican,vote,trump,party,candidate,democrat,gop,election,voter,democratic
6,fact,lie,claim,wrong,truth,true,reality,ignore,matter,make
7,point,word,argument,agree,fact,understand,reason,term,suggest,base
8,state,law,rule,court,decision,legal,case,citizen,constitution,pass
9,conservative,political,liberal,medium,leave,side,policy,politic,wing,support
10,amp,water,energy,produce,oil,grow,land,resource,power,clean
11,back,drive,run,car,stop,put,line,start,turn,time
12,money,pay,tax,buy,spend,dollar,sell,fund,income,business
13,talk,hear,call,speak,time,sound,thing,face,listen,word
14,show,watch,tv,movie,character,love,music,great,film,art
15,religious,religion,marriage,church,freedom,christian,gay,god,belief,moral
16,care,cost,health,system,insurance,plan,pay,service,provide,free
17,job,work,company,worker,business,employee,pay,wage,union,amazon
18,live,city,home,move,area,place,house,build,new_york,local
19,greece,greek,debt,bank,government,germany,country,german,loan,economy
20,food,eat,add,exercise,make,drink,wear,weight,healthy,recipe
21,year,time,day,long,work,ago,week,month,hour,back
22,country,world,american,china,russia,nation,usa,america,chinese,europe
23,good,make,bad,thing,idea,great,choice,sense,decision,give
24,feel,person,experience,find,life,culture,understand,personal,relationship,feeling
25,place,day,travel,find,back,room,check,sit,time,mile
26,child,family,parent,friend,life,kid,love,live,young,age
27,president,obama,bush,congress,run,bill,office,american,elect,house
28,history,state,war,flag,south,fight,american,slavery,civil,today
29,gun,people,control,kill,stop,shoot,violence,fear,texas,carry
30,comment,respect,hate,speech,behavior,mr,shame,call,feel,deserve
31,br,http_www,target,href_http,title,article,news,www,http,org
32,government,public,information,national,security,private,federal,internet,organization,personal
33,br,dear,sic,dd,gt_gt,ergo,kalidan,sensibly,surgre,oar
34,issue,change,important,time,real,matter,address,agree,point,focus
35,school,student,education,college,high,learn,teacher,teach,public,university
36,poor,american,america,rich,country,people,power,system,wealth,class
37,read,article,write,comment,story,time,book,piece,nyt,reader
38,question,give,answer,good,thing,guy,guess,big,pretty,time
39,war,deal,iran,military,israel,iraq,isis,agreement,nuclear,fight
40,people,problem,work,make,lot,thing,hard,solution,part,find
41,crime,case,criminal,system,justice,prison,charge,victim,abuse,commit
42,br,science,study,show,datum,climate,scientist,year,research,climate_change
43,high,rate,market,increase,low,economy,economic,number,population,growth
44,society,long,create,ability,individual,interest,term,effort,goal,success
45,patient,drug,doctor,risk,medical,treatment,die,pain,treat,cancer
