0,vaccine,aos,money,create,save,epidemic,article,scientist,aot,prevent
1,child,parent,vaccinate,pediatrician,refuse,choose,freedom,travel,hurt,selfish
2,school,require,home,test,public,teach,opt,low,grade,teacher
3,vaccination,reaction,adverse,wait,adverse_reaction,fever,aspect,return,terrible,pre
4,vaccine,put,lead,interest,trust,stop,easily,hit,recommend,refer
5,people,drive,car,live,lot,stop,strike,option,anymore,save
6,fight,thousand,force,government,american,lie,bad,citizen,program,plan
7,disease,vaccinated,protect,herd_immunity,good,protection,love,spread,choose,low
8,safe,prove,effective,medicine,reason,count,remedy,sell,big_pharma,state
9,polio,case,africa,year,country,health,area,report,milestone,common
10,fact,people,history,back,single,learn,endanger,search,internet,completely
11,vaccine,immune_system,body,infant,schedule,expose,response,immune_response,brain,autoimmune
12,include,community,case,find,play,worldwide,percent,treat,percentage,role
13,public,make,choice,thing,claim,reason,piece,simple,datum,event
14,real,point,long,share,symptom,write,strong,follow,cut,close
15,flu,pregnant_woman,read,pregnancy,influenza,study,flu_shot,review,safety,state
16,belief,hold,base,line,ignorance,idea,religious,face,current,lose
17,comment,group,column,educate,conspiracy,discussion,position,virtually,denier,apparently
18,anti_vaxxer,crowd,guess,false,anti_vax,big_pharma,push,century,expect,reality
19,vaccinate,immunity,pertussis,today,exist,provide,current,occur,infection,natural
20,vaccine,concern,cell,human,age,develop,concerned,phone,overwhelming,antibiotic
21,result,http_www,vaccination,follow,year,list,cdc_gov,proof,fda,money
22,leave,republican,issue,fact,political,gun,solution,denial,democrat,earth
23,aluminum,life,develop,development,work,impact,irrational,statement,logical,remain
24,point,work,climate_change,oppose,evidence,science,debate,agree,impossible,standard
25,call,matter,liberal,deny,support,continue,side,deal,inform,difference
26,issue,public_health,important,large,subject,policy,regard,threat,part,feel
27,autism,mmr,autistic,increase,disorder,link,blame,boy,connection,evidence
28,good,change,job,mind,show,turn,education,dog,experience,decision
29,autism,scientific,vaccination,knowledge,present,develop,child,explanation,answer,complete
30,child,rubella,polio,shingle,diphtheria,antibody,measles_mump,whooping_cough,measl,chicken_pox
31,vaccine,effect,side_effect,safety,problem,completely,allergy,efficacy,true,address
32,mercury,thimerosal,amount,form,remove,fish,air,preservative,exposure,version
33,wrong,claim,measure,reduce,totally,folk,contact,nutrition,generally,positive
34,cdc,statement,mmr,report,thompson,state,post,merck,house,datum
35,person,vaccinate,poor,sound,compromise,sort,ignore,rely,hospital,immune
36,baby,bear,start,preventable_diseas,today,month,heart,crazy,eye,jane
37,drug,cancer,prevent,cure,medication,birth,hepatitis,long_term,sex,infection
38,year,water,control,live,affect,eat,city,condition,late,lack
39,measl,child,unvaccinated,vaccinated,measle,outbreak,vaccinate,contract,rare,catch
40,kid,parent,vaccinate,refuse,hard,common,immunization,everyone_else,mom,disagree
41,study,show,link,publish,journal,reference,effectiveness,medical,paper,identify
42,big,bad,happen,kill,type,mass,ignore,destroy,document,progressive
43,back,bring,country,mention,world,black,white,immigrant,record,check
44,damage,expert,kennedy,give,bruni,robert_kennedy,brain,shame,listen,brown
45,good,harm,people,idea,hear,promote,significant,threaten,drink,product
46,risk,vaccine,benefit,small,free,associate,potential,injure,worth,acellular
47,age,adult,young,high,true,increase,immunization,longer,screening,smoke
48,vaccine,give,shot,learn,multiple,booster,shoot,month,dpt,arm
49,number,compare,small,news,opinion,fail,antigen,individual,scientist,total
50,read,medium,woman,book,war,story,ai,culture,hear,btw
51,rate,world,high,country,vaccination,nation,realize,accord,statistic,decrease
52,doctor,time,scientist,find,dangerous,argue,major,raise,special,clinic
53,science,anti,scientific,support,base,evidence,real,pro,run,side
54,health,care,cost,treatment,service,society,prevention,notice,cover,lead
55,question,system,live,healthy,doubt,safety,concern,ingredient,term,pharmaceutical
56,diet,highly,environmental,entire,tiny,power,society,class,level,trigger
57,disease,polio,childhood,remember,complication,great,wipe,generation,suffer,leave
58,vaccine,receive,miss,dose,administer,immunize,single,recommend,fine,thought
59,day,life,illness,talk,long,make,ago,vaccin,begin,mental
60,child,die,family,watch,world,hour,day,alive,suffer,potentially
61,understand,fact,work,bill,anti_vaxxer,theory,body,germ,research,ecology
62,disease,vaccination,epidemic,childhood,effect,population,america,environment,clear,plague
63,people,thing,kind,million,due,victim,spend,aid,life,stupid
64,vaccine,death,due,decline,smallpox,rule,myth,good,account,demonstrate
65,virus,disease,kill,live,life,infect,year,preventable,bacteria,future
66,mother,family,son,year,friend,daughter,sister,pain,father,problem
67,law,california,pass,child,state,mandate,reason,personal,exemption,legislation
68,time,year,sick,people,week,home,stay,period,wait,outbreak
69,people,make,million,feel,decision,fall,great,forward,company,exception
70,argument,write,end,comment,case,author,easy,afraid,reader,provide
71,time,american,trump,vote,note,america,view,warn,middle,lot
72,pay,government,injury,market,industry,product,profit,manufacturer,company,court
73,give,simply,attack,researcher,campaign,instance,reason,good,population,conclusion
74,vaccine,safe,strain,test,explain,extremely,afford,majority,college,feel
75,problem,make,prevent,place,stop,find,spend,question,continue,money
76,article,work,great,read,recently,accept,part,advance,stick,information
77,research,medical,information,source,suggest,fully,cite,date,national,website
78,medical,patient,physician,order,treat,valid,diagnosis,intervention,procedure,process
79,anti,food,gmo,movement,chemical,organic,nonsense,label,poison,gmos
