0,fact,science,issue,base,leave,point,anti_vaxxer,real,belief,matter
1,year,case,polio,people,great,work,africa,country,healthy,disease
2,child,die,day,life,age,baby,illness,young,mother,time
3,vaccine,article,problem,find,mercury,time,question,thimerosal,result,lead
4,read,big,woman,part,give,hear,article,fight,line,religious
5,people,world,live,bad,doctor,million,back,kill,drive,hard
6,vaccine,give,flu,pregnant_woman,year,receive,cdc,http_www,shot,recommend
7,vaccine,safe,prove,effective,government,damage,test,pay,reaction,harm
8,anti,food,good,drug,water,medicine,big_pharma,crowd,eat,control
9,make,thing,scientist,claim,work,vaccine,support,feel,happen,side
10,disease,measl,virus,immune_system,polio,epidemic,measle,childhood,today,body
11,child,vaccinate,parent,kid,school,vaccinated,unvaccinated,protect,refuse,home
12,vaccination,death,state,law,outbreak,vaccinated,pertussis,rate,provide,protect
13,good,call,comment,public,choice,show,republican,liberal,deny,life
14,risk,health,care,high,cost,medical,benefit,person,small,money
15,autism,study,research,medical,evidence,link,show,mmr,scientific,datum
16,vaccination,reason,require,put,american,time,community,understand,change,public_health
